delta,end_arrival,kind,left_signed_increment,level,order,parent_chunk_id,right_signed_increment,start_arrival
0.006424106322076462,72,validation,-0.0009664281382784078,1,blocked,6d3b49855780473eb03eae04c2d55093001cbda4762880d6bb9498c781bfe6f9,0.006424106322076462,71
0.03057572473997805,70,source,0.020440114348295957,1,blocked,6d505388dec1f4a4a7642062bf9fdf35db1aa480b0c54c12939ce6d4bf25afc5,0.03057572473997805,69
0.011065140915437421,70,validation,0.011065140915437421,1,blocked,6d505388dec1f4a4a7642062bf9fdf35db1aa480b0c54c12939ce6d4bf25afc5,-0.00208210652391716,69
0.007574298732341056,12,source,0.007574298732341056,1,blocked,6d939899193fea48bdce008867dc18d4b797eefef2824e8eb61eaf6dcb420e0b,-0.020890032122592217,11
0.014905374168892925,12,validation,-0.007803759812395228,1,blocked,6d939899193fea48bdce008867dc18d4b797eefef2824e8eb61eaf6dcb420e0b,0.014905374168892925,11
0.030989462258808793,136,source,0.03045096541914873,2,blocked,6ef670d3d1b7c931246479e62cb0b31e9b5c8863756eb90e38c1f0302020196a,0.030989462258808793,133
0.006458727644739869,136,validation,-0.012377127429066048,2,blocked,6ef670d3d1b7c931246479e62cb0b31e9b5c8863756eb90e38c1f0302020196a,0.006458727644739869,133
0.01660419114422451,114,source,0.009218722330712303,1,blocked,703b79e233fecd9293ce5d80fa47dca465af530e94bbb8e3b32ea19db0bf9c01,0.01660419114422451,113
0.002847872684412556,114,validation,0.002847872684412556,1,blocked,703b79e233fecd9293ce5d80fa47dca465af530e94bbb8e3b32ea19db0bf9c01,-0.005414947489393418,113
0.024775009611691944,4,source,0.024775009611691944,2,blocked,716237b39223a0720ab0edd5219314313d4fede786cd24b052dfc1ae7db7125b,0.020244761373065474,1
-0.012549080780307918,4,validation,-0.02624439602569617,2,blocked,716237b39223a0720ab0edd5219314313d4fede786cd24b052dfc1ae7db7125b,-0.012549080780307918,1
0.03181285438757229,16,source,0.02905452621163705,3,blocked,71c4ba9c4d321d47313a3df8890c210dc55333baee23f42d419375395fa147f9,0.03181285438757229,9
0.0024896575421056166,16,validation,-0.0020966609014558824,3,blocked,71c4ba9c4d321d47313a3df8890c210dc55333baee23f42d419375395fa147f9,0.0024896575421056166,9
0.014905922271894355,128,source,0.014905922271894355,1,blocked,7b46907080056393a1c65b9d98b46a19eb6fed193676d9974a075ac4a7e120ff,0.013464643178496159,127
-0.0013220210804361088,128,validation,-0.0022785987071372027,1,blocked,7b46907080056393a1c65b9d98b46a19eb6fed193676d9974a075ac4a7e120ff,-0.0013220210804361088,127
0.04565359776035572,64,source,0.04565359776035572,4,blocked,7cb8cdc361e09e5a6cfbda78e4dd370dd9c756eec52c5a1b1a8a47ea23799aa5,0.03931998171395488,49
-0.0054798552348638285,64,validation,-0.0054798552348638285,4,blocked,7cb8cdc361e09e5a6cfbda78e4dd370dd9c756eec52c5a1b1a8a47ea23799aa5,-0.014832837204783456,49
0.021548762588278748,48,source,0.005619429893774803,2,blocked,7d7128914f32a39c41f6b78f69aa997ff0656e919c0423358f6d4f2d8043b57e,0.021548762588278748,45
0.031591677113753214,48,validation,0.022781992416338825,2,blocked,7d7128914f32a39c41f6b78f69aa997ff0656e919c0423358f6d4f2d8043b57e,0.031591677113753214,45
0.03049700964552011,64,source,0.030327292733942277,3,blocked,7e0957c54704853c7d8ced6ebb82b64df2dc14d86dff75dc5dac8fdc7ef6e33c,0.03049700964552011,57
0.002239242521228091,64,validation,0.002239242521228091,3,blocked,7e0957c54704853c7d8ced6ebb82b64df2dc14d86dff75dc5dac8fdc7ef6e33c,-0.003051463437245383,57
0.017337624237034666,100,source,0.017337624237034666,1,blocked,7fd33e72287cb34ddefd6c05860519a1ff4b06ed970dfbc887c4089bcbe7ba39,0.014053879734607033,99
-0.006825268386148719,100,validation,-0.006825268386148719,1,blocked,7fd33e72287cb34ddefd6c05860519a1ff4b06ed970dfbc887c4089bcbe7ba39,-0.01753828511435618,99
0.029279235828935442,140,source,0.021054483022242405,2,blocked,80ad6727a4b3e5647e505afcd57ee452b164bc8e62b64d8901ff05260ef035a7,0.029279235828935442,137
0.006525405452792566,140,validation,0.006525405452792566,2,blocked,80ad6727a4b3e5647e505afcd57ee452b164bc8e62b64d8901ff05260ef035a7,-0.008689076978458443,137
0.011682847383717831,98,source,0.011682847383717831,1,blocked,836035f6d8d9ae0e2a8689c2e9ea1bda7116344aff38b644536519d9979dd166,0.009877058307273368,97
0.006115907748069915,98,validation,0.006115907748069915,1,blocked,836035f6d8d9ae0e2a8689c2e9ea1bda7116344aff38b644536519d9979dd166,-0.005924089420476619,97
0.013266756290650772,168,source,0.013266756290650772,1,blocked,8914eaa86755800d079a0fa6089e025055d01ade78da66948a9a1585be1dbf99,0.011893791535716458,167
0.008087552028146261,168,validation,0.008087552028146261,1,blocked,8914eaa86755800d079a0fa6089e025055d01ade78da66948a9a1585be1dbf99,0.0015979488851569634,167
0.02120962853511177,134,source,0.019093017085668906,1,blocked,8af6f8534734048badba646711680048d90c6da841b5a6a06007fa490111a1c7,0.02120962853511177,133
0.015589183811153706,134,validation,0.0030580318363973014,1,blocked,8af6f8534734048badba646711680048d90c6da841b5a6a06007fa490111a1c7,0.015589183811153706,133
0.008327360840165943,174,source,0.008327360840165943,1,blocked,8b3a7dcc70a2a6513f30dc98094904d0176ae661db4c6efb56014407223b6eff,0.002797047858210666,173
0.011870737268153686,174,validation,-0.012135294093353677,1,blocked,8b3a7dcc70a2a6513f30dc98094904d0176ae661db4c6efb56014407223b6eff,0.011870737268153686,173
0.01970765319435097,56,source,0.01970765319435097,1,blocked,8e86a46c914b6bfaf5ba7d6be2eb33ae020ff0818e691487f9b370b8bc970b1c,0.015236838213908088,55
-0.001090383827952568,56,validation,-0.001090383827952568,1,blocked,8e86a46c914b6bfaf5ba7d6be2eb33ae020ff0818e691487f9b370b8bc970b1c,-0.01317149768246395,55
0.029604801885765062,184,source,0.029604801885765062,3,blocked,8fad612dd290691c9d3bd26a8ed1893c5f51ce88c995ed065602c9fcee4502e8,0.026846353720474385,177
-0.0028501400616627315,184,validation,-0.026257428255948234,3,blocked,8fad612dd290691c9d3bd26a8ed1893c5f51ce88c995ed065602c9fcee4502e8,-0.0028501400616627315,177
0.029893376666832172,152,source,0.029893376666832172,3,blocked,923e068b94ad42eec12bd77cfb73a6fd0871e734589bd146e2f9bfe0527c1583,0.02831973553021146,145
-0.00044338064256055354,152,validation,-0.00044338064256055354,3,blocked,923e068b94ad42eec12bd77cfb73a6fd0871e734589bd146e2f9bfe0527c1583,-0.014930382896872095,145
0.009310641899015204,124,source,0.009239986891449448,1,blocked,930c6832fa79bdd3a5833b8457dcc7c3e17e4ae40bc186b702d29fce931fcf7a,0.009310641899015204,123
0.005086983378401966,124,validation,0.00094001613493222,1,blocked,930c6832fa79bdd3a5833b8457dcc7c3e17e4ae40bc186b702d29fce931fcf7a,0.005086983378401966,123
0.01215138337604338,16,source,0.01136060223699209,1,blocked,93475f4a9a8a4adcf80a080dbdc7a4faa75ac35c6169ce6570cad68a8fa39c29,0.01215138337604338,15
-0.0035795988859954613,16,validation,-0.0035795988859954613,1,blocked,93475f4a9a8a4adcf80a080dbdc7a4faa75ac35c6169ce6570cad68a8fa39c29,-0.017167859911766392,15
0.010829290301631378,44,source,0.010829290301631378,1,blocked,9364acfbd42b10128d6c9ae6b42b176835704895ad638b9873f12cc0bc246ed0,-0.012538640101631415,43
-0.01582145583219008,44,validation,-0.01582145583219008,1,blocked,9364acfbd42b10128d6c9ae6b42b176835704895ad638b9873f12cc0bc246ed0,-0.03036687712020481,43
0.021600063545769377,120,source,0.017488063136838816,1,blocked,93bea577a824e9b40da022d2b62f1d701508b197b1fce790e8b5dab49ca3bb0f,0.021600063545769377,119
-0.002509413796846438,120,validation,-0.009967523837121295,1,blocked,93bea577a824e9b40da022d2b62f1d701508b197b1fce790e8b5dab49ca3bb0f,-0.002509413796846438,119
0.052958452656118475,80,source,0.052958452656118475,4,blocked,953eaf17100994abc56f592605e7c1c564125d76b22ec2a5c0005ef12b295ec6,0.03844817364096107,65
0.0038359461181973753,80,validation,0.0038359461181973753,4,blocked,953eaf17100994abc56f592605e7c1c564125d76b22ec2a5c0005ef12b295ec6,-0.016271512251481157,65
0.04012096911298279,128,source,0.04012096911298279,5,blocked,957dd01474b8ddb5b1038d81b842e750b1e3917e2afb8422e5b60dfe77b0d201,0.03964765278233981,97
-0.008714327268641697,128,validation,-0.019518955202679614,5,blocked,957dd01474b8ddb5b1038d81b842e750b1e3917e2afb8422e5b60dfe77b0d201,-0.008714327268641697,97
0.029511086268714837,60,source,0.029511086268714837,2,blocked,969fb045e3527844bc92186ee405fdff4a26a0e608a3cd4eb7b369cc0e65f992,0.012158031368854117,57
-0.005515190437158646,60,validation,-0.025701680165646668,2,blocked,969fb045e3527844bc92186ee405fdff4a26a0e608a3cd4eb7b369cc0e65f992,-0.005515190437158646,57
0.02932400986281298,80,source,0.02932400986281298,3,blocked,9912635ec82a1ee1351065cc8eef82f00362de3be428f2e2fd2af2a444163988,0.02318949011054096,73
-0.0022927343317893363,80,validation,-0.0022927343317893363,3,blocked,9912635ec82a1ee1351065cc8eef82f00362de3be428f2e2fd2af2a444163988,-0.0049633530513002455,73
0.02828550141161511,68,source,0.02828550141161511,2,blocked,9d9bb1775464fc6ddd414790415e0366e75dd4de872ae3db623a6b74c120a4a7,0.021340742445864144,65
-0.010688446933109663,68,validation,-0.010688446933109663,2,blocked,9d9bb1775464fc6ddd414790415e0366e75dd4de872ae3db623a6b74c120a4a7,-0.011654413630063587,65
0.0178193644686524,84,source,0.0051349984639286195,1,blocked,9f7f3752ba36e7687aefbfa7ad3af896d663a4f9acb441e998605023d381511d,0.0178193644686524,83
-0.030758670184402925,84,validation,-0.030758670184402925,1,blocked,9f7f3752ba36e7687aefbfa7ad3af896d663a4f9acb441e998605023d381511d,-0.03312307754154831,83
0.0200045290131865,68,source,0.0200045290131865,1,blocked,a0bf2a85c52ca148331eb73b15e47832183ac65002576b50e17a08c3c35963a6,0.015527057495594132,67
0.0038057772231785414,68,validation,-0.010047635038964664,1,blocked,a0bf2a85c52ca148331eb73b15e47832183ac65002576b50e17a08c3c35963a6,0.0038057772231785414,67
0.025512849854693005,16,source,0.025508666353809273,2,blocked,a11cb6b33a3ac6e124f9bcd8e6a8f2e41a82867e5c54a87463fc343ef451efa3,0.025512849854693005,13
0.0009076616620957711,16,validation,0.0009076616620957711,2,blocked,a11cb6b33a3ac6e124f9bcd8e6a8f2e41a82867e5c54a87463fc343ef451efa3,-0.010946792661001847,13
0.021675877133978658,164,source,0.021495493814549106,2,blocked,a218218411bbe53de7fcfd4aa380e17c9aee1ee98f53df4e8ce2bc183458a579,0.021675877133978658,161
-0.010219800488347142,164,validation,-0.01796771318484569,2,blocked,a218218411bbe53de7fcfd4aa380e17c9aee1ee98f53df4e8ce2bc183458a579,-0.010219800488347142,161
0.0264220894425935,132,source,0.0264220894425935,1,blocked,a30f5e7ce4c316129d4f91dcb4aea5b3a4c1c4ddcdaef4563485cf5cac6dc119,0.026227454729658373,131
0.007414760154822453,132,validation,-0.011598535997071169,1,blocked,a30f5e7ce4c316129d4f91dcb4aea5b3a4c1c4ddcdaef4563485cf5cac6dc119,0.007414760154822453,131
0.015552044406090815,164,source,0.015552044406090815,1,blocked,a3128ffdc8c62073e6f936b4bcbda1e0a1469d3efbfcac293bd95f2420ac6b8b,0.009095728654680002,163
0.013581079027430887,164,validation,-0.02678143479402562,1,blocked,a3128ffdc8c62073e6f936b4bcbda1e0a1469d3efbfcac293bd95f2420ac6b8b,0.013581079027430887,163
0.02886182431339303,96,source,0.025937951443296026,3,blocked,a5cddc0bcab61d3ba91a24eac0d6e12ae116194237be9b88a8b1a88e16c8e3ab,0.02886182431339303,89
-0.025716568990306055,96,validation,-0.03682366967659467,3,blocked,a5cddc0bcab61d3ba91a24eac0d6e12ae116194237be9b88a8b1a88e16c8e3ab,-0.025716568990306055,89
0.02482480209160909,130,source,0.02482480209160909,1,blocked,a6af265535c7b091a067039806abf17ed41ff50fd86a0886930412e15e3e0dd5,0.007705888966696994,129
-0.0012668660658201603,130,validation,-0.0013381600734381216,1,blocked,a6af265535c7b091a067039806abf17ed41ff50fd86a0886930412e15e3e0dd5,-0.0012668660658201603,129
0.01814411231153734,154,source,0.01611314126971375,1,blocked,a6e062ee9c0e45ac816049e6379ccb693f3ae93ef52dc500f1f4eebca780ccad,0.01814411231153734,153
-0.0005030530462375449,154,validation,-0.0005030530462375449,1,blocked,a6e062ee9c0e45ac816049e6379ccb693f3ae93ef52dc500f1f4eebca780ccad,-0.0015313492709176924,153
0.027306631698155392,42,source,0.027306631698155392,1,blocked,a8bcbcf2f4bc9dae7afe49968c38537a72d4b26b8e0dd75b66dc39d8844cafc7,-0.0009913013091715772,41
-0.013481659245719868,42,validation,-0.013481659245719868,1,blocked,a8bcbcf2f4bc9dae7afe49968c38537a72d4b26b8e0dd75b66dc39d8844cafc7,-0.02151464271653114,41
0.0021554613177658943,112,source,-0.0025474363997419758,1,blocked,a95fe8c9acd011222d7772fbeb5fb6262a6e017346692126f9d11992cd80aff5,0.0021554613177658943,111
0.00207875738080765,112,validation,0.0012602875564271532,1,blocked,a95fe8c9acd011222d7772fbeb5fb6262a6e017346692126f9d11992cd80aff5,0.00207875738080765,111
0.02512392292444298,184,source,0.0245580229017683,2,blocked,a9abe8cac6f093545c5f4ee1915d3211481b5f4f6c3f2d74287a167fd695a8d5,0.02512392292444298,181
0.00307312272743987,184,validation,-0.020910173567159518,2,blocked,a9abe8cac6f093545c5f4ee1915d3211481b5f4f6c3f2d74287a167fd695a8d5,0.00307312272743987,181
0.0231435412895166,124,source,0.02128961954608617,2,blocked,a9cdb6b127f166c198d0c5d5838bb7bb4aa4d51fd02f6cf0217d6e136f81fce5,0.0231435412895166,121
-0.009791739644947395,124,validation,-0.009846950508284324,2,blocked,a9cdb6b127f166c198d0c5d5838bb7bb4aa4d51fd02f6cf0217d6e136f81fce5,-0.009791739644947395,121
0.023283127410374135,104,source,0.02324686450919826,3,blocked,aea16ae05d0b3adb553da6e32f03c9413eb54cc350cee9663a47a5059f445768,0.023283127410374135,97
-0.010966248295951608,104,validation,-0.010966248295951608,3,blocked,aea16ae05d0b3adb553da6e32f03c9413eb54cc350cee9663a47a5059f445768,-0.014415682655349649,97
0.020366950467800897,92,source,0.020366950467800897,2,blocked,b00295f5595a99caa6165cb748b54b4f40df786c761b3e3445e5cef877f8c328,0.014766545546289124,89
-0.0133117443254398,92,validation,-0.028745768555961115,2,blocked,b00295f5595a99caa6165cb748b54b4f40df786c761b3e3445e5cef877f8c328,-0.0133117443254398,89
0.032235208346043535,56,source,0.031123546137552378,3,blocked,b0d20423a4f7ab5d1a42ac5c22a80cf18d4776bc8845c6c4ed5d8d3ac957c121,0.032235208346043535,49
-0.0015237866180937143,56,validation,-0.0015237866180937143,3,blocked,b0d20423a4f7ab5d1a42ac5c22a80cf18d4776bc8845c6c4ed5d8d3ac957c121,-0.01097704876310801,49
0.03069529782478811,64,source,0.03069529782478811,2,blocked,b1fe2ec3ae372e352512152a5bbc8a894aef30aa497bfdf04c34a633026ba26c,0.020497407884064345,61
-0.02067449792006215,64,validation,-0.02067449792006215,2,blocked,b1fe2ec3ae372e352512152a5bbc8a894aef30aa497bfdf04c34a633026ba26c,-0.021848338534693704,61
0.00911178016458547,64,source,0.0022100588003484134,1,blocked,b24f6ce667f3d27982d8b538be3ab518ececa5aa389d76b195e4d69e30efb174,0.00911178016458547,63
0.018621113783758636,64,validation,0.004706987235824078,1,blocked,b24f6ce667f3d27982d8b538be3ab518ececa5aa389d76b195e4d69e30efb174,0.018621113783758636,63
0.013377589388895661,82,source,0.013377589388895661,1,blocked,b2863662b31770db58a26f6992753a9cc6d8a42f53401888d334787e8a0dfe91,0.010711615993562294,81
-0.010926221371362121,82,validation,-0.03481281285837934,1,blocked,b2863662b31770db58a26f6992753a9cc6d8a42f53401888d334787e8a0dfe91,-0.010926221371362121,81
0.02279054744075837,54,source,0.01638568283800068,1,blocked,b29e5224216e99e546d750cc5fcc181ad2d1eeb2d8b49dc4d868687df592a120,0.02279054744075837,53
0.017625954451573778,54,validation,0.004120532692917012,1,blocked,b29e5224216e99e546d750cc5fcc181ad2d1eeb2d8b49dc4d868687df592a120,0.017625954451573778,53
0.012912929387762118,6,source,0.010496068121805813,1,blocked,b2e1ca7fffabd5d3909256f2b5723b6b80fa569a4af376818c2df534ae8a99f1,0.012912929387762118,5
-0.009652402596803222,6,validation,-0.009652402596803222,1,blocked,b2e1ca7fffabd5d3909256f2b5723b6b80fa569a4af376818c2df534ae8a99f1,-0.011019327494435904,5
0.000740017312743202,182,source,-0.00029758558525716516,1,blocked,b612804469bb6694c13be006efcad7f72363dd595ae1ea008cc38640b23c323e,0.000740017312743202,181
0.00301586684360311,182,validation,-0.062178085043749665,1,blocked,b612804469bb6694c13be006efcad7f72363dd595ae1ea008cc38640b23c323e,0.00301586684360311,181
0.02731257390523393,12,source,0.014102573942235274,2,blocked,b71542c8c4d76d50fad5543bbf2cd6691cce513b5be728a86728d98b45274594,0.02731257390523393,9
-0.0068684184536014214,12,validation,-0.019893709574926977,2,blocked,b71542c8c4d76d50fad5543bbf2cd6691cce513b5be728a86728d98b45274594,-0.0068684184536014214,9
0.02451583793800969,112,source,0.02451583793800969,3,blocked,becc15bed26a7884d62a615282987d5ce35c89ea81f6ddda399c8cc206f4f9ae,0.02369518157127981,105
0.005651668523321218,112,validation,-0.0032890825082134705,3,blocked,becc15bed26a7884d62a615282987d5ce35c89ea81f6ddda399c8cc206f4f9ae,0.005651668523321218,105
0.017905973894383573,100,source,0.017905973894383573,2,blocked,c37b49257c5f9d084cea27398cf43d7269fd0e609da787112de6b956f1d654c1,0.017634516722092448,97
-0.008987189749994018,100,validation,-0.017166043644590845,2,blocked,c37b49257c5f9d084cea27398cf43d7269fd0e609da787112de6b956f1d654c1,-0.008987189749994018,97
0.053694662536658534,128,source,0.03491208550147255,4,blocked,c4385e8afd7bccf97b6fe85523ca8981934508cc73f00a082200077a65b0f3f5,0.053694662536658534,113
0.003204052847477934,128,validation,-0.002918495514364183,4,blocked,c4385e8afd7bccf97b6fe85523ca8981934508cc73f00a082200077a65b0f3f5,0.003204052847477934,113
0.047658462105501405,176,source,0.04232659851147078,4,blocked,c506d020a96a4f5b4f6fce5d05bb76547667d58220ba06efe380024a52f2b1f2,0.047658462105501405,161
0.017201521060027813,176,validation,-0.009832328147733715,4,blocked,c506d020a96a4f5b4f6fce5d05bb76547667d58220ba06efe380024a52f2b1f2,0.017201521060027813,161
0.022002493812918415,170,source,0.01967561626940717,1,blocked,c5461ad706575ef65670e6face5f053ce9b59296817393345f0c801d630363fc,0.022002493812918415,169
0.00880145592276893,170,validation,0.00880145592276893,1,blocked,c5461ad706575ef65670e6face5f053ce9b59296817393345f0c801d630363fc,0.0011241145931286667,169
0.02762155517490275,176,source,0.02762155517490275,3,blocked,c681f4665bcc14db76b917b1c7508cbaea2a59418f22b4dfc5217b8245af72b0,0.02677516996710672,169
-0.030548317834163008,176,validation,-0.03158611156138513,3,blocked,c681f4665bcc14db76b917b1c7508cbaea2a59418f22b4dfc5217b8245af72b0,-0.030548317834163008,169
0.015599800298271791,122,source,0.01433266080552209,1,blocked,c74e1168e72b5eebe86c0dd9962165b5bf700b879cfbc7cc2aa2122f3dec9b7f,0.015599800298271791,121
6.419345292729695e-05,122,validation,-0.0023273818939431035,1,blocked,c74e1168e72b5eebe86c0dd9962165b5bf700b879cfbc7cc2aa2122f3dec9b7f,6.419345292729695e-05,121
0.05676781374166995,160,source,0.05676781374166995,4,blocked,c94f04873e85ef8976e7bfa74da94ed4e3d5a8a9ce11028aa7b0ae014da4644b,0.03940554994475631,145
0.0021910137600369417,160,validation,0.0021910137600369417,4,blocked,c94f04873e85ef8976e7bfa74da94ed4e3d5a8a9ce11028aa7b0ae014da4644b,0.0009211226988630195,145
0.026232157641434606,146,source,-0.0012869844125258378,1,blocked,c95141d789da2fcc80552a417c36a831d11a28b61c8932e52a62ebc6301ffe53,0.026232157641434606,145
0.0002478587082008765,146,validation,0.0002478587082008765,1,blocked,c95141d789da2fcc80552a417c36a831d11a28b61c8932e52a62ebc6301ffe53,-0.008300328098870713,145
0.019221551655834057,76,source,0.019221551655834057,1,blocked,ccde17ba7bd32bb1805a89bc9eb802c2ed7f0f4e94534636ab05eced2cf6ec4e,0.013176083183419562,75
-0.00846684965722444,76,validation,-0.00846684965722444,1,blocked,ccde17ba7bd32bb1805a89bc9eb802c2ed7f0f4e94534636ab05eced2cf6ec4e,-0.00865859181107731,75
0.025580388665695366,96,source,0.025580388665695366,2,blocked,ce951ddb81380593e2e7f69c1b51e4f01dc5238961bdbe0a0d6c217d9d2db20f,0.02383412719868992,93
-0.014983266739319046,96,validation,-0.014983266739319046,2,blocked,ce951ddb81380593e2e7f69c1b51e4f01dc5238961bdbe0a0d6c217d9d2db20f,-0.030593187058777227,93
0.011862409234554283,150,source,0.011862409234554283,1,blocked,cf2703ff2e15cd7b92904514718f86babd762e6e9887ced69396dfc5b58c283f,-0.0026956695507072137,149
0.012478861465952786,150,validation,-0.010523132872737317,1,blocked,cf2703ff2e15cd7b92904514718f86babd762e6e9887ced69396dfc5b58c283f,0.012478861465952786,149
-0.007009373429079924,188,source,-0.007009373429079924,1,blocked,cf2de7f00852c68ce9da562cbcfc06222c32e618deb7ff47e6536447e0f5e2c3,-0.019237087299915023,187
0.017473675853979298,188,validation,0.0007687298712242274,1,blocked,cf2de7f00852c68ce9da562cbcfc06222c32e618deb7ff47e6536447e0f5e2c3,0.017473675853979298,187
0.019293954606616204,8,source,0.019293954606616204,1,blocked,d0f5c65e381677955fd13a3b17f2704692f783547ecf6fe821d69d6c22589a2d,0.0035557142348690007,7
0.011380365961067397,8,validation,0.011380365961067397,1,blocked,d0f5c65e381677955fd13a3b17f2704692f783547ecf6fe821d69d6c22589a2d,0.000987558974125502,7
0.009612219745781747,20,source,0.009612219745781747,1,blocked,d2ce004552044a432195f204f0fe46343e49fa63a773ebb408ef477da54c5fdd,0.00820162554639503,19
0.002091065366217393,20,validation,0.002091065366217393,1,blocked,d2ce004552044a432195f204f0fe46343e49fa63a773ebb408ef477da54c5fdd,-0.0017683620148516432,19
0.02009664717007631,158,source,0.019506994645345443,1,blocked,d3334963ac833695a5fe7b8fd5c229bdc0e35640c0b91f2830fc036fce10f14d,0.02009664717007631,157
-0.018690455225740754,158,validation,-0.018690455225740754,1,blocked,d3334963ac833695a5fe7b8fd5c229bdc0e35640c0b91f2830fc036fce10f14d,-0.02683405231885394,157
0.009252668198631797,24,source,-0.0002844660526948317,1,blocked,d57224bbdb909def032b6eec671edb60a225afdb0db524e678be44cf0732a9d4,0.009252668198631797,23
-0.012320502007261203,24,validation,-0.012320502007261203,1,blocked,d57224bbdb909def032b6eec671edb60a225afdb0db524e678be44cf0732a9d4,-0.0228175964761288,23
0.034065717738804985,132,source,0.032182449590975104,2,blocked,d633e95df2e3651e90d240ae32a3796fbb8d9ddaa3e3800d90c62bd966fe239d,0.034065717738804985,129
-0.02237166356520559,132,validation,-0.02853561038422736,2,blocked,d633e95df2e3651e90d240ae32a3796fbb8d9ddaa3e3800d90c62bd966fe239d,-0.02237166356520559,129
0.02521893932373942,28,source,0.017067315955486162,1,blocked,d73346e09abc21769d267464437e992de1db4dd7447222e53123d451892cd840,0.02521893932373942,27
0.013203068474367807,28,validation,0.013203068474367807,1,blocked,d73346e09abc21769d267464437e992de1db4dd7447222e53123d451892cd840,0.0011079239196933877,27
0.017485507766552333,66,source,0.015132918815399465,1,blocked,d740ee9467b702af147ae6e2673c0d3ac7a9ab97549c0df55a52e01de1f60026,0.017485507766552333,65
0.004518520186954644,66,validation,-0.021248481337619696,1,blocked,d740ee9467b702af147ae6e2673c0d3ac7a9ab97549c0df55a52e01de1f60026,0.004518520186954644,65
0.02414590311119211,8,source,0.022894743354891008,2,blocked,d8239fd733a2b7f323f9194aabf06085b87555b4e716df7389b20e18982f2595,0.02414590311119211,5
-0.008875333345853331,8,validation,-0.010534980306414088,2,blocked,d8239fd733a2b7f323f9194aabf06085b87555b4e716df7389b20e18982f2595,-0.008875333345853331,5
0.025077768508850417,24,source,0.010571180413125204,2,blocked,d907ebf516f1098e42c53bcb2dcd064fb7fbadc25d797cd83b812e8cc501d18e,0.025077768508850417,21
0.007475674152374268,24,validation,0.005118803775056913,2,blocked,d907ebf516f1098e42c53bcb2dcd064fb7fbadc25d797cd83b812e8cc501d18e,0.007475674152374268,21
0.03610797996824593,64,source,0.03610797996824593,5,blocked,d93a04dda6546c742a31b04e78b49b248b6f8015fd55422b2ab25921405121d3,0.03475797956656877,33
0.003413826803683881,64,validation,0.003413826803683881,5,blocked,d93a04dda6546c742a31b04e78b49b248b6f8015fd55422b2ab25921405121d3,-0.00648399716243593,33
0.03302986388810113,120,source,0.03302986388810113,3,blocked,dcbaf2b25edb8c315edb699be328b83db64b3b8a9e84c69dd5b18c86a75f5377,0.02933200403775922,113
-0.0008449541710724429,120,validation,-0.017586212769369558,3,blocked,dcbaf2b25edb8c315edb699be328b83db64b3b8a9e84c69dd5b18c86a75f5377,-0.0008449541710724429,113
0.02695360787700935,144,source,0.02695360787700935,3,blocked,dde4c714bdb7d240abb56bd25eb7f78d9ecd757a4d514ce23482ed78fab3d4ef,0.02689766345688829,137
-0.006319204808699297,144,validation,-0.006319204808699297,3,blocked,dde4c714bdb7d240abb56bd25eb7f78d9ecd757a4d514ce23482ed78fab3d4ef,-0.009542779005672575,137
0.026526947522134876,48,source,0.025750002247300664,3,blocked,dde624cdb2507d24ff98f4d03a43be5bf926cc3f3d2034f08bf6e38c190f9052,0.026526947522134876,41
-0.02686262857705302,48,validation,-0.02686262857705302,3,blocked,dde624cdb2507d24ff98f4d03a43be5bf926cc3f3d2034f08bf6e38c190f9052,-0.04645226864677432,41
0.018655817275375908,80,source,0.017862079947123854,1,blocked,dde7f30db5007a7823984cbb9934f5ea5e86b303a01a791d568e00d7513d3ca1,0.018655817275375908,79
0.0024008266879889106,80,validation,-0.001937544513406442,1,blocked,dde7f30db5007a7823984cbb9934f5ea5e86b303a01a791d568e00d7513d3ca1,0.0024008266879889106,79
0.0016609857613123502,106,source,0.0016609857613123502,1,blocked,dde90a0cdc45c0eff260e27882fc92c8ac901152a3c0a704a683feb268dd7798,-0.0032669296517198188,105
-0.005239721639267003,106,validation,-0.014728215198643202,1,blocked,dde90a0cdc45c0eff260e27882fc92c8ac901152a3c0a704a683feb268dd7798,-0.005239721639267003,105
0.027869432021593754,10,source,0.011121703058047494,1,blocked,ddf04d53d4177659746beebc228820a23493fe0c2745e926e09ddee1099e5100,0.027869432021593754,9
-0.0006799710055727104,10,validation,-0.008503374316531032,1,blocked,ddf04d53d4177659746beebc228820a23493fe0c2745e926e09ddee1099e5100,-0.0006799710055727104,9
0.03258212138104657,32,source,0.03258212138104657,3,blocked,df59e572d6e72126b3344186ec863bf9a88050941321f0337673a9e221666c06,0.030510973112800703,25
-0.004353904430532296,32,validation,-0.004353904430532296,3,blocked,df59e572d6e72126b3344186ec863bf9a88050941321f0337673a9e221666c06,-0.02412653140620491,25
0.027989792776493383,176,source,0.026190109279759982,2,blocked,e0253409f8b4c78e7b31b717aae2be53dd83461a821672fbf5b035ea02331cb4,0.027989792776493383,173
-0.011114234651306232,176,validation,-0.024887395199817197,2,blocked,e0253409f8b4c78e7b31b717aae2be53dd83461a821672fbf5b035ea02331cb4,-0.011114234651306232,173
0.04218011698226891,96,source,0.033193446437546625,5,blocked,e65156b8dac732afe6dca39a859621ef3987e814dd16af67c43d20768a5a5ad9,0.04218011698226891,65
