accuracy,condition,score_mode,stage,task
64.6616518497467,logt_svd_r16_repair001,centroid_router,30,7
58.955222368240356,logt_svd_r16_repair001,centroid_router,30,8
52.898550033569336,logt_svd_r16_repair001,centroid_router,30,9
57.999998331069946,logt_svd_r16_repair001,centroid_router,30,10
51.724135875701904,logt_svd_r16_repair001,centroid_router,30,11
70.8661437034607,logt_svd_r16_repair001,centroid_router,30,12
43.939393758773804,logt_svd_r16_repair001,centroid_router,30,13
47.413793206214905,logt_svd_r16_repair001,centroid_router,30,14
49.624061584472656,logt_svd_r16_repair001,centroid_router,30,15
50.0,logt_svd_r16_repair001,centroid_router,30,16
62.26415038108826,logt_svd_r16_repair001,centroid_router,30,17
42.20183491706848,logt_svd_r16_repair001,centroid_router,30,18
60.3960394859314,logt_svd_r16_repair001,centroid_router,30,19
59.02777910232544,logt_svd_r16_repair001,centroid_router,30,20
52.49999761581421,logt_svd_r16_repair001,centroid_router,30,21
49.57264959812164,logt_svd_r16_repair001,centroid_router,30,22
55.81395626068115,logt_svd_r16_repair001,centroid_router,30,23
52.307695150375366,logt_svd_r16_repair001,centroid_router,30,24
59.34959053993225,logt_svd_r16_repair001,centroid_router,30,25
50.44247508049011,logt_svd_r16_repair001,centroid_router,30,26
64.70588445663452,logt_svd_r16_repair001,centroid_router,30,27
53.50877046585083,logt_svd_r16_repair001,centroid_router,30,28
54.67289686203003,logt_svd_r16_repair001,centroid_router,30,29
69.4915235042572,logt_svd_r16_repair001,raw,31,0
52.307695150375366,logt_svd_r16_repair001,raw,31,1
54.794520139694214,logt_svd_r16_repair001,raw,31,2
53.977274894714355,logt_svd_r16_repair001,raw,31,3
68.75,logt_svd_r16_repair001,raw,31,4
60.00000238418579,logt_svd_r16_repair001,raw,31,5
46.086955070495605,logt_svd_r16_repair001,raw,31,6
72.18044996261597,logt_svd_r16_repair001,raw,31,7
50.0,logt_svd_r16_repair001,raw,31,8
43.478259444236755,logt_svd_r16_repair001,raw,31,9
50.999999046325684,logt_svd_r16_repair001,raw,31,10
22.413793206214905,logt_svd_r16_repair001,raw,31,11
59.05511975288391,logt_svd_r16_repair001,raw,31,12
36.36363744735718,logt_svd_r16_repair001,raw,31,13
43.96551847457886,logt_svd_r16_repair001,raw,31,14
53.38345766067505,logt_svd_r16_repair001,raw,31,15
41.26984179019928,logt_svd_r16_repair001,raw,31,16
56.603771448135376,logt_svd_r16_repair001,raw,31,17
35.779815912246704,logt_svd_r16_repair001,raw,31,18
40.594059228897095,logt_svd_r16_repair001,raw,31,19
56.25,logt_svd_r16_repair001,raw,31,20
53.33333611488342,logt_svd_r16_repair001,raw,31,21
47.0085471868515,logt_svd_r16_repair001,raw,31,22
39.5348846912384,logt_svd_r16_repair001,raw,31,23
43.07692348957062,logt_svd_r16_repair001,raw,31,24
49.593496322631836,logt_svd_r16_repair001,raw,31,25
45.13274431228638,logt_svd_r16_repair001,raw,31,26
65.6862735748291,logt_svd_r16_repair001,raw,31,27
36.84210479259491,logt_svd_r16_repair001,raw,31,28
43.92523467540741,logt_svd_r16_repair001,raw,31,29
46.49122953414917,logt_svd_r16_repair001,raw,31,30
61.01694703102112,logt_svd_r16_repair001,cosine,31,0
43.84615421295166,logt_svd_r16_repair001,cosine,31,1
46.5753436088562,logt_svd_r16_repair001,cosine,31,2
57.95454382896423,logt_svd_r16_repair001,cosine,31,3
60.15625,logt_svd_r16_repair001,cosine,31,4
67.5000011920929,logt_svd_r16_repair001,cosine,31,5
47.826087474823,logt_svd_r16_repair001,cosine,31,6
79.69924807548523,logt_svd_r16_repair001,cosine,31,7
57.46268630027771,logt_svd_r16_repair001,cosine,31,8
48.55072498321533,logt_svd_r16_repair001,cosine,31,9
50.999999046325684,logt_svd_r16_repair001,cosine,31,10
37.931033968925476,logt_svd_r16_repair001,cosine,31,11
70.07874250411987,logt_svd_r16_repair001,cosine,31,12
31.81818127632141,logt_svd_r16_repair001,cosine,31,13
48.27586114406586,logt_svd_r16_repair001,cosine,31,14
51.879698038101196,logt_svd_r16_repair001,cosine,31,15
50.79365372657776,logt_svd_r16_repair001,cosine,31,16
66.03773832321167,logt_svd_r16_repair001,cosine,31,17
43.119266629219055,logt_svd_r16_repair001,cosine,31,18
55.44554591178894,logt_svd_r16_repair001,cosine,31,19
57.63888955116272,logt_svd_r16_repair001,cosine,31,20
59.16666388511658,logt_svd_r16_repair001,cosine,31,21
43.589743971824646,logt_svd_r16_repair001,cosine,31,22
52.32558250427246,logt_svd_r16_repair001,cosine,31,23
47.69230782985687,logt_svd_r16_repair001,cosine,31,24
51.21951103210449,logt_svd_r16_repair001,cosine,31,25
43.36283206939697,logt_svd_r16_repair001,cosine,31,26
77.45097875595093,logt_svd_r16_repair001,cosine,31,27
44.736841320991516,logt_svd_r16_repair001,cosine,31,28
46.72897160053253,logt_svd_r16_repair001,cosine,31,29
46.49122953414917,logt_svd_r16_repair001,cosine,31,30
61.86440587043762,logt_svd_r16_repair001,affine_calibrated,31,0
40.00000059604645,logt_svd_r16_repair001,affine_calibrated,31,1
38.35616409778595,logt_svd_r16_repair001,affine_calibrated,31,2
32.38636255264282,logt_svd_r16_repair001,affine_calibrated,31,3
50.0,logt_svd_r16_repair001,affine_calibrated,31,4
43.33333373069763,logt_svd_r16_repair001,affine_calibrated,31,5
33.91304314136505,logt_svd_r16_repair001,affine_calibrated,31,6
50.375938415527344,logt_svd_r16_repair001,affine_calibrated,31,7
39.55223858356476,logt_svd_r16_repair001,affine_calibrated,31,8
33.33333432674408,logt_svd_r16_repair001,affine_calibrated,31,9
31.00000023841858,logt_svd_r16_repair001,affine_calibrated,31,10
4.310344904661179,logt_svd_r16_repair001,affine_calibrated,31,11
37.00787425041199,logt_svd_r16_repair001,affine_calibrated,31,12
25.757575035095215,logt_svd_r16_repair001,affine_calibrated,31,13
24.13793057203293,logt_svd_r16_repair001,affine_calibrated,31,14
44.36090290546417,logt_svd_r16_repair001,affine_calibrated,31,15
56.34920597076416,logt_svd_r16_repair001,affine_calibrated,31,16
70.75471878051758,logt_svd_r16_repair001,affine_calibrated,31,17
48.62385392189026,logt_svd_r16_repair001,affine_calibrated,31,18
57.42574334144592,logt_svd_r16_repair001,affine_calibrated,31,19
70.83333134651184,logt_svd_r16_repair001,affine_calibrated,31,20
60.00000238418579,logt_svd_r16_repair001,affine_calibrated,31,21
54.700857400894165,logt_svd_r16_repair001,affine_calibrated,31,22
48.83720874786377,logt_svd_r16_repair001,affine_calibrated,31,23
46.15384638309479,logt_svd_r16_repair001,affine_calibrated,31,24
48.78048896789551,logt_svd_r16_repair001,affine_calibrated,31,25
52.21238732337952,logt_svd_r16_repair001,affine_calibrated,31,26
72.54902124404907,logt_svd_r16_repair001,affine_calibrated,31,27
59.64912176132202,logt_svd_r16_repair001,affine_calibrated,31,28
61.214953660964966,logt_svd_r16_repair001,affine_calibrated,31,29
63.15789222717285,logt_svd_r16_repair001,affine_calibrated,31,30
75.42372941970825,logt_svd_r16_repair001,true_node_oracle,31,0
56.15384578704834,logt_svd_r16_repair001,true_node_oracle,31,1
58.90411138534546,logt_svd_r16_repair001,true_node_oracle,31,2
60.227274894714355,logt_svd_r16_repair001,true_node_oracle,31,3
77.34375,logt_svd_r16_repair001,true_node_oracle,31,4
61.666667461395264,logt_svd_r16_repair001,true_node_oracle,31,5
51.304346323013306,logt_svd_r16_repair001,true_node_oracle,31,6
74.43609237670898,logt_svd_r16_repair001,true_node_oracle,31,7
52.98507213592529,logt_svd_r16_repair001,true_node_oracle,31,8
44.20289993286133,logt_svd_r16_repair001,true_node_oracle,31,9
60.00000238418579,logt_svd_r16_repair001,true_node_oracle,31,10
32.758620381355286,logt_svd_r16_repair001,true_node_oracle,31,11
64.56692814826965,logt_svd_r16_repair001,true_node_oracle,31,12
38.63636255264282,logt_svd_r16_repair001,true_node_oracle,31,13
43.96551847457886,logt_svd_r16_repair001,true_node_oracle,31,14
54.135340452194214,logt_svd_r16_repair001,true_node_oracle,31,15
69.84127163887024,logt_svd_r16_repair001,true_node_oracle,31,16
81.13207817077637,logt_svd_r16_repair001,true_node_oracle,31,17
61.46789193153381,logt_svd_r16_repair001,true_node_oracle,31,18
64.35643434524536,logt_svd_r16_repair001,true_node_oracle,31,19
79.86111044883728,logt_svd_r16_repair001,true_node_oracle,31,20
69.16666626930237,logt_svd_r16_repair001,true_node_oracle,31,21
65.81196784973145,logt_svd_r16_repair001,true_node_oracle,31,22
66.27907156944275,logt_svd_r16_repair001,true_node_oracle,31,23
69.2307710647583,logt_svd_r16_repair001,true_node_oracle,31,24
67.47967600822449,logt_svd_r16_repair001,true_node_oracle,31,25
80.53097128868103,logt_svd_r16_repair001,true_node_oracle,31,26
87.25489974021912,logt_svd_r16_repair001,true_node_oracle,31,27
86.84210777282715,logt_svd_r16_repair001,true_node_oracle,31,28
84.57943797111511,logt_svd_r16_repair001,true_node_oracle,31,29
92.1052634716034,logt_svd_r16_repair001,true_node_oracle,31,30
71.18644118309021,logt_svd_r16_repair001,centroid_router,31,0
52.307695150375366,logt_svd_r16_repair001,centroid_router,31,1
50.68492889404297,logt_svd_r16_repair001,centroid_router,31,2
55.68181872367859,logt_svd_r16_repair001,centroid_router,31,3
67.1875,logt_svd_r16_repair001,centroid_router,31,4
60.83333492279053,logt_svd_r16_repair001,centroid_router,31,5
47.826087474823,logt_svd_r16_repair001,centroid_router,31,6
69.92481350898743,logt_svd_r16_repair001,centroid_router,31,7
49.25373196601868,logt_svd_r16_repair001,centroid_router,31,8
44.20289993286133,logt_svd_r16_repair001,centroid_router,31,9
52.99999713897705,logt_svd_r16_repair001,centroid_router,31,10
31.034481525421143,logt_svd_r16_repair001,centroid_router,31,11
63.77952694892883,logt_svd_r16_repair001,centroid_router,31,12
35.606059432029724,logt_svd_r16_repair001,centroid_router,31,13
42.241379618644714,logt_svd_r16_repair001,centroid_router,31,14
50.375938415527344,logt_svd_r16_repair001,centroid_router,31,15
49.20634925365448,logt_svd_r16_repair001,centroid_router,31,16
67.92452931404114,logt_svd_r16_repair001,centroid_router,31,17
40.366971492767334,logt_svd_r16_repair001,centroid_router,31,18
58.415842056274414,logt_svd_r16_repair001,centroid_router,31,19
63.88888955116272,logt_svd_r16_repair001,centroid_router,31,20
54.16666865348816,logt_svd_r16_repair001,centroid_router,31,21
49.57264959812164,logt_svd_r16_repair001,centroid_router,31,22
51.16279125213623,logt_svd_r16_repair001,centroid_router,31,23
49.23076927661896,logt_svd_r16_repair001,centroid_router,31,24
55.28455376625061,logt_svd_r16_repair001,centroid_router,31,25
50.44247508049011,logt_svd_r16_repair001,centroid_router,31,26
65.6862735748291,logt_svd_r16_repair001,centroid_router,31,27
50.0,logt_svd_r16_repair001,centroid_router,31,28
54.20560836791992,logt_svd_r16_repair001,centroid_router,31,29
66.66666865348816,logt_svd_r16_repair001,centroid_router,31,30
68.64407062530518,logt_svd_r16_repair001,raw,32,0
52.307695150375366,logt_svd_r16_repair001,raw,32,1
54.794520139694214,logt_svd_r16_repair001,raw,32,2
53.977274894714355,logt_svd_r16_repair001,raw,32,3
68.75,logt_svd_r16_repair001,raw,32,4
60.00000238418579,logt_svd_r16_repair001,raw,32,5
45.21739184856415,logt_svd_r16_repair001,raw,32,6
72.18044996261597,logt_svd_r16_repair001,raw,32,7
50.0,logt_svd_r16_repair001,raw,32,8
43.478259444236755,logt_svd_r16_repair001,raw,32,9
50.0,logt_svd_r16_repair001,raw,32,10
22.413793206214905,logt_svd_r16_repair001,raw,32,11
59.05511975288391,logt_svd_r16_repair001,raw,32,12
36.36363744735718,logt_svd_r16_repair001,raw,32,13
43.10344755649567,logt_svd_r16_repair001,raw,32,14
53.38345766067505,logt_svd_r16_repair001,raw,32,15
41.26984179019928,logt_svd_r16_repair001,raw,32,16
56.603771448135376,logt_svd_r16_repair001,raw,32,17
35.779815912246704,logt_svd_r16_repair001,raw,32,18
40.594059228897095,logt_svd_r16_repair001,raw,32,19
56.25,logt_svd_r16_repair001,raw,32,20
53.33333611488342,logt_svd_r16_repair001,raw,32,21
47.0085471868515,logt_svd_r16_repair001,raw,32,22
39.5348846912384,logt_svd_r16_repair001,raw,32,23
43.07692348957062,logt_svd_r16_repair001,raw,32,24
49.593496322631836,logt_svd_r16_repair001,raw,32,25
45.13274431228638,logt_svd_r16_repair001,raw,32,26
65.6862735748291,logt_svd_r16_repair001,raw,32,27
36.84210479259491,logt_svd_r16_repair001,raw,32,28
43.92523467540741,logt_svd_r16_repair001,raw,32,29
46.49122953414917,logt_svd_r16_repair001,raw,32,30
33.980581164360046,logt_svd_r16_repair001,raw,32,31
60.16949415206909,logt_svd_r16_repair001,cosine,32,0
43.84615421295166,logt_svd_r16_repair001,cosine,32,1
46.5753436088562,logt_svd_r16_repair001,cosine,32,2
57.95454382896423,logt_svd_r16_repair001,cosine,32,3
60.15625,logt_svd_r16_repair001,cosine,32,4
67.5000011920929,logt_svd_r16_repair001,cosine,32,5
46.9565212726593,logt_svd_r16_repair001,cosine,32,6
79.69924807548523,logt_svd_r16_repair001,cosine,32,7
57.46268630027771,logt_svd_r16_repair001,cosine,32,8
48.55072498321533,logt_svd_r16_repair001,cosine,32,9
50.0,logt_svd_r16_repair001,cosine,32,10
37.931033968925476,logt_svd_r16_repair001,cosine,32,11
70.07874250411987,logt_svd_r16_repair001,cosine,32,12
31.060606241226196,logt_svd_r16_repair001,cosine,32,13
48.27586114406586,logt_svd_r16_repair001,cosine,32,14
51.879698038101196,logt_svd_r16_repair001,cosine,32,15
50.79365372657776,logt_svd_r16_repair001,cosine,32,16
66.03773832321167,logt_svd_r16_repair001,cosine,32,17
43.119266629219055,logt_svd_r16_repair001,cosine,32,18
55.44554591178894,logt_svd_r16_repair001,cosine,32,19
57.63888955116272,logt_svd_r16_repair001,cosine,32,20
59.16666388511658,logt_svd_r16_repair001,cosine,32,21
43.589743971824646,logt_svd_r16_repair001,cosine,32,22
51.16279125213623,logt_svd_r16_repair001,cosine,32,23
47.69230782985687,logt_svd_r16_repair001,cosine,32,24
51.21951103210449,logt_svd_r16_repair001,cosine,32,25
42.47787594795227,logt_svd_r16_repair001,cosine,32,26
77.45097875595093,logt_svd_r16_repair001,cosine,32,27
43.85964870452881,logt_svd_r16_repair001,cosine,32,28
46.72897160053253,logt_svd_r16_repair001,cosine,32,29
46.49122953414917,logt_svd_r16_repair001,cosine,32,30
43.689319491386414,logt_svd_r16_repair001,cosine,32,31
59.32203531265259,logt_svd_r16_repair001,affine_calibrated,32,0
39.230769872665405,logt_svd_r16_repair001,affine_calibrated,32,1
36.30136847496033,logt_svd_r16_repair001,affine_calibrated,32,2
30.68181872367859,logt_svd_r16_repair001,affine_calibrated,32,3
49.21875,logt_svd_r16_repair001,affine_calibrated,32,4
43.33333373069763,logt_svd_r16_repair001,affine_calibrated,32,5
24.347825348377228,logt_svd_r16_repair001,affine_calibrated,32,6
48.120301961898804,logt_svd_r16_repair001,affine_calibrated,32,7
38.05970251560211,logt_svd_r16_repair001,affine_calibrated,32,8
31.88405930995941,logt_svd_r16_repair001,affine_calibrated,32,9
28.999999165534973,logt_svd_r16_repair001,affine_calibrated,32,10
3.448275849223137,logt_svd_r16_repair001,affine_calibrated,32,11
33.85826647281647,logt_svd_r16_repair001,affine_calibrated,32,12
25.0,logt_svd_r16_repair001,affine_calibrated,32,13
22.413793206214905,logt_svd_r16_repair001,affine_calibrated,32,14
41.35338366031647,logt_svd_r16_repair001,affine_calibrated,32,15
52.3809552192688,logt_svd_r16_repair001,affine_calibrated,32,16
70.75471878051758,logt_svd_r16_repair001,affine_calibrated,32,17
47.706422209739685,logt_svd_r16_repair001,affine_calibrated,32,18
56.43564462661743,logt_svd_r16_repair001,affine_calibrated,32,19
69.44444179534912,logt_svd_r16_repair001,affine_calibrated,32,20
60.00000238418579,logt_svd_r16_repair001,affine_calibrated,32,21
50.427353382110596,logt_svd_r16_repair001,affine_calibrated,32,22
45.34883797168732,logt_svd_r16_repair001,affine_calibrated,32,23
44.6153849363327,logt_svd_r16_repair001,affine_calibrated,32,24
47.15447127819061,logt_svd_r16_repair001,affine_calibrated,32,25
50.44247508049011,logt_svd_r16_repair001,affine_calibrated,32,26
69.60784196853638,logt_svd_r16_repair001,affine_calibrated,32,27
56.14035129547119,logt_svd_r16_repair001,affine_calibrated,32,28
60.28037667274475,logt_svd_r16_repair001,affine_calibrated,32,29
63.15789222717285,logt_svd_r16_repair001,affine_calibrated,32,30
73.7864077091217,logt_svd_r16_repair001,affine_calibrated,32,31
75.42372941970825,logt_svd_r16_repair001,true_node_oracle,32,0
56.15384578704834,logt_svd_r16_repair001,true_node_oracle,32,1
58.90411138534546,logt_svd_r16_repair001,true_node_oracle,32,2
60.227274894714355,logt_svd_r16_repair001,true_node_oracle,32,3
77.34375,logt_svd_r16_repair001,true_node_oracle,32,4
61.666667461395264,logt_svd_r16_repair001,true_node_oracle,32,5
51.304346323013306,logt_svd_r16_repair001,true_node_oracle,32,6
74.43609237670898,logt_svd_r16_repair001,true_node_oracle,32,7
52.98507213592529,logt_svd_r16_repair001,true_node_oracle,32,8
44.20289993286133,logt_svd_r16_repair001,true_node_oracle,32,9
60.00000238418579,logt_svd_r16_repair001,true_node_oracle,32,10
32.758620381355286,logt_svd_r16_repair001,true_node_oracle,32,11
64.56692814826965,logt_svd_r16_repair001,true_node_oracle,32,12
38.63636255264282,logt_svd_r16_repair001,true_node_oracle,32,13
43.96551847457886,logt_svd_r16_repair001,true_node_oracle,32,14
54.135340452194214,logt_svd_r16_repair001,true_node_oracle,32,15
69.84127163887024,logt_svd_r16_repair001,true_node_oracle,32,16
81.13207817077637,logt_svd_r16_repair001,true_node_oracle,32,17
61.46789193153381,logt_svd_r16_repair001,true_node_oracle,32,18
64.35643434524536,logt_svd_r16_repair001,true_node_oracle,32,19
79.86111044883728,logt_svd_r16_repair001,true_node_oracle,32,20
69.16666626930237,logt_svd_r16_repair001,true_node_oracle,32,21
65.81196784973145,logt_svd_r16_repair001,true_node_oracle,32,22
66.27907156944275,logt_svd_r16_repair001,true_node_oracle,32,23
69.2307710647583,logt_svd_r16_repair001,true_node_oracle,32,24
67.47967600822449,logt_svd_r16_repair001,true_node_oracle,32,25
80.53097128868103,logt_svd_r16_repair001,true_node_oracle,32,26
87.25489974021912,logt_svd_r16_repair001,true_node_oracle,32,27
86.84210777282715,logt_svd_r16_repair001,true_node_oracle,32,28
84.57943797111511,logt_svd_r16_repair001,true_node_oracle,32,29
92.1052634716034,logt_svd_r16_repair001,true_node_oracle,32,30
92.23300814628601,logt_svd_r16_repair001,true_node_oracle,32,31
70.3389823436737,logt_svd_r16_repair001,centroid_router,32,0
52.307695150375366,logt_svd_r16_repair001,centroid_router,32,1
50.0,logt_svd_r16_repair001,centroid_router,32,2
55.68181872367859,logt_svd_r16_repair001,centroid_router,32,3
66.40625,logt_svd_r16_repair001,centroid_router,32,4
60.83333492279053,logt_svd_r16_repair001,centroid_router,32,5
46.086955070495605,logt_svd_r16_repair001,centroid_router,32,6
69.92481350898743,logt_svd_r16_repair001,centroid_router,32,7
49.25373196601868,logt_svd_r16_repair001,centroid_router,32,8
44.20289993286133,logt_svd_r16_repair001,centroid_router,32,9
51.99999809265137,logt_svd_r16_repair001,centroid_router,32,10
31.034481525421143,logt_svd_r16_repair001,centroid_router,32,11
63.77952694892883,logt_svd_r16_repair001,centroid_router,32,12
35.606059432029724,logt_svd_r16_repair001,centroid_router,32,13
41.37931168079376,logt_svd_r16_repair001,centroid_router,32,14
50.375938415527344,logt_svd_r16_repair001,centroid_router,32,15
49.20634925365448,logt_svd_r16_repair001,centroid_router,32,16
66.98113083839417,logt_svd_r16_repair001,centroid_router,32,17
40.366971492767334,logt_svd_r16_repair001,centroid_router,32,18
58.415842056274414,logt_svd_r16_repair001,centroid_router,32,19
63.19444179534912,logt_svd_r16_repair001,centroid_router,32,20
54.16666865348816,logt_svd_r16_repair001,centroid_router,32,21
49.57264959812164,logt_svd_r16_repair001,centroid_router,32,22
51.16279125213623,logt_svd_r16_repair001,centroid_router,32,23
49.23076927661896,logt_svd_r16_repair001,centroid_router,32,24
55.28455376625061,logt_svd_r16_repair001,centroid_router,32,25
50.44247508049011,logt_svd_r16_repair001,centroid_router,32,26
65.6862735748291,logt_svd_r16_repair001,centroid_router,32,27
50.0,logt_svd_r16_repair001,centroid_router,32,28
54.20560836791992,logt_svd_r16_repair001,centroid_router,32,29
66.66666865348816,logt_svd_r16_repair001,centroid_router,32,30
56.31067752838135,logt_svd_r16_repair001,centroid_router,32,31
69.4915235042572,logt_svd_r16_repair001,raw,33,0
52.307695150375366,logt_svd_r16_repair001,raw,33,1
54.794520139694214,logt_svd_r16_repair001,raw,33,2
53.409093618392944,logt_svd_r16_repair001,raw,33,3
68.75,logt_svd_r16_repair001,raw,33,4
60.00000238418579,logt_svd_r16_repair001,raw,33,5
45.21739184856415,logt_svd_r16_repair001,raw,33,6
72.18044996261597,logt_svd_r16_repair001,raw,33,7
50.0,logt_svd_r16_repair001,raw,33,8
43.478259444236755,logt_svd_r16_repair001,raw,33,9
50.0,logt_svd_r16_repair001,raw,33,10
22.413793206214905,logt_svd_r16_repair001,raw,33,11
59.05511975288391,logt_svd_r16_repair001,raw,33,12
36.36363744735718,logt_svd_r16_repair001,raw,33,13
43.10344755649567,logt_svd_r16_repair001,raw,33,14
52.63158082962036,logt_svd_r16_repair001,raw,33,15
41.26984179019928,logt_svd_r16_repair001,raw,33,16
56.603771448135376,logt_svd_r16_repair001,raw,33,17
35.779815912246704,logt_svd_r16_repair001,raw,33,18
39.6039605140686,logt_svd_r16_repair001,raw,33,19
56.25,logt_svd_r16_repair001,raw,33,20
53.33333611488342,logt_svd_r16_repair001,raw,33,21
47.0085471868515,logt_svd_r16_repair001,raw,33,22
38.37209343910217,logt_svd_r16_repair001,raw,33,23
43.07692348957062,logt_svd_r16_repair001,raw,33,24
49.593496322631836,logt_svd_r16_repair001,raw,33,25
45.13274431228638,logt_svd_r16_repair001,raw,33,26
65.6862735748291,logt_svd_r16_repair001,raw,33,27
36.84210479259491,logt_svd_r16_repair001,raw,33,28
43.92523467540741,logt_svd_r16_repair001,raw,33,29
46.49122953414917,logt_svd_r16_repair001,raw,33,30
33.980581164360046,logt_svd_r16_repair001,raw,33,31
63.063061237335205,logt_svd_r16_repair001,raw,33,32
60.16949415206909,logt_svd_r16_repair001,cosine,33,0
43.07692348957062,logt_svd_r16_repair001,cosine,33,1
46.5753436088562,logt_svd_r16_repair001,cosine,33,2
56.25,logt_svd_r16_repair001,cosine,33,3
58.59375,logt_svd_r16_repair001,cosine,33,4
66.66666865348816,logt_svd_r16_repair001,cosine,33,5
47.826087474823,logt_svd_r16_repair001,cosine,33,6
79.69924807548523,logt_svd_r16_repair001,cosine,33,7
57.46268630027771,logt_svd_r16_repair001,cosine,33,8
48.55072498321533,logt_svd_r16_repair001,cosine,33,9
50.0,logt_svd_r16_repair001,cosine,33,10
37.931033968925476,logt_svd_r16_repair001,cosine,33,11
69.29134130477905,logt_svd_r16_repair001,cosine,33,12
31.060606241226196,logt_svd_r16_repair001,cosine,33,13
48.27586114406586,logt_svd_r16_repair001,cosine,33,14
51.879698038101196,logt_svd_r16_repair001,cosine,33,15
50.79365372657776,logt_svd_r16_repair001,cosine,33,16
66.03773832321167,logt_svd_r16_repair001,cosine,33,17
43.119266629219055,logt_svd_r16_repair001,cosine,33,18
54.45544719696045,logt_svd_r16_repair001,cosine,33,19
57.63888955116272,logt_svd_r16_repair001,cosine,33,20
59.16666388511658,logt_svd_r16_repair001,cosine,33,21
43.589743971824646,logt_svd_r16_repair001,cosine,33,22
51.16279125213623,logt_svd_r16_repair001,cosine,33,23
47.69230782985687,logt_svd_r16_repair001,cosine,33,24
51.21951103210449,logt_svd_r16_repair001,cosine,33,25
42.47787594795227,logt_svd_r16_repair001,cosine,33,26
76.47058963775635,logt_svd_r16_repair001,cosine,33,27
43.85964870452881,logt_svd_r16_repair001,cosine,33,28
46.72897160053253,logt_svd_r16_repair001,cosine,33,29
45.614033937454224,logt_svd_r16_repair001,cosine,33,30
43.689319491386414,logt_svd_r16_repair001,cosine,33,31
71.17117047309875,logt_svd_r16_repair001,cosine,33,32
55.93220591545105,logt_svd_r16_repair001,affine_calibrated,33,0
38.46153914928436,logt_svd_r16_repair001,affine_calibrated,33,1
36.30136847496033,logt_svd_r16_repair001,affine_calibrated,33,2
26.136362552642822,logt_svd_r16_repair001,affine_calibrated,33,3
41.40625,logt_svd_r16_repair001,affine_calibrated,33,4
38.333332538604736,logt_svd_r16_repair001,affine_calibrated,33,5
26.0869562625885,logt_svd_r16_repair001,affine_calibrated,33,6
43.609023094177246,logt_svd_r16_repair001,affine_calibrated,33,7
38.05970251560211,logt_svd_r16_repair001,affine_calibrated,33,8
27.53623127937317,logt_svd_r16_repair001,affine_calibrated,33,9
17.000000178813934,logt_svd_r16_repair001,affine_calibrated,33,10
3.448275849223137,logt_svd_r16_repair001,affine_calibrated,33,11
30.708661675453186,logt_svd_r16_repair001,affine_calibrated,33,12
25.757575035095215,logt_svd_r16_repair001,affine_calibrated,33,13
21.551723778247833,logt_svd_r16_repair001,affine_calibrated,33,14
40.60150384902954,logt_svd_r16_repair001,affine_calibrated,33,15
55.55555820465088,logt_svd_r16_repair001,affine_calibrated,33,16
71.69811129570007,logt_svd_r16_repair001,affine_calibrated,33,17
48.62385392189026,logt_svd_r16_repair001,affine_calibrated,33,18
52.47524976730347,logt_svd_r16_repair001,affine_calibrated,33,19
70.83333134651184,logt_svd_r16_repair001,affine_calibrated,33,20
60.00000238418579,logt_svd_r16_repair001,affine_calibrated,33,21
52.99145579338074,logt_svd_r16_repair001,affine_calibrated,33,22
47.67441749572754,logt_svd_r16_repair001,affine_calibrated,33,23
41.53846204280853,logt_svd_r16_repair001,affine_calibrated,33,24
46.341463923454285,logt_svd_r16_repair001,affine_calibrated,33,25
50.44247508049011,logt_svd_r16_repair001,affine_calibrated,33,26
67.64705777168274,logt_svd_r16_repair001,affine_calibrated,33,27
55.263155698776245,logt_svd_r16_repair001,affine_calibrated,33,28
59.813082218170166,logt_svd_r16_repair001,affine_calibrated,33,29
65.78947305679321,logt_svd_r16_repair001,affine_calibrated,33,30
62.13592290878296,logt_svd_r16_repair001,affine_calibrated,33,31
81.98198080062866,logt_svd_r16_repair001,affine_calibrated,33,32
75.42372941970825,logt_svd_r16_repair001,true_node_oracle,33,0
56.15384578704834,logt_svd_r16_repair001,true_node_oracle,33,1
58.90411138534546,logt_svd_r16_repair001,true_node_oracle,33,2
60.227274894714355,logt_svd_r16_repair001,true_node_oracle,33,3
77.34375,logt_svd_r16_repair001,true_node_oracle,33,4
61.666667461395264,logt_svd_r16_repair001,true_node_oracle,33,5
51.304346323013306,logt_svd_r16_repair001,true_node_oracle,33,6
74.43609237670898,logt_svd_r16_repair001,true_node_oracle,33,7
52.98507213592529,logt_svd_r16_repair001,true_node_oracle,33,8
44.20289993286133,logt_svd_r16_repair001,true_node_oracle,33,9
60.00000238418579,logt_svd_r16_repair001,true_node_oracle,33,10
32.758620381355286,logt_svd_r16_repair001,true_node_oracle,33,11
64.56692814826965,logt_svd_r16_repair001,true_node_oracle,33,12
38.63636255264282,logt_svd_r16_repair001,true_node_oracle,33,13
43.96551847457886,logt_svd_r16_repair001,true_node_oracle,33,14
54.135340452194214,logt_svd_r16_repair001,true_node_oracle,33,15
69.84127163887024,logt_svd_r16_repair001,true_node_oracle,33,16
81.13207817077637,logt_svd_r16_repair001,true_node_oracle,33,17
61.46789193153381,logt_svd_r16_repair001,true_node_oracle,33,18
64.35643434524536,logt_svd_r16_repair001,true_node_oracle,33,19
79.86111044883728,logt_svd_r16_repair001,true_node_oracle,33,20
