condition,stage,task,accuracy,examples,correct,forgetting,backward_transfer
srt_h1024,8,3,86.98630136986301,146,127,5.479452054794521,-4.109589041095887
srt_h1024,8,4,92.04545454545455,176,162,1.7045454545454533,-1.7045454545454533
srt_h1024,8,5,90.625,128,116,0.78125,-0.78125
srt_h1024,8,6,86.66666666666667,120,104,1.6666666666666572,-1.6666666666666572
srt_h1024,8,7,88.69565217391305,115,102,3.4782608695652186,-3.4782608695652186
srt_h1024,8,8,93.98496240601504,133,125,,
srt_h1024,9,1,83.05084745762711,118,98,6.779661016949163,-6.779661016949163
srt_h1024,9,2,89.23076923076923,130,116,3.846153846153854,0.7692307692307594
srt_h1024,9,3,88.35616438356165,146,129,4.109589041095887,-2.7397260273972535
srt_h1024,9,4,90.9090909090909,176,160,2.8409090909090935,-2.8409090909090935
srt_h1024,9,5,91.40625,128,117,0.0,0.0
srt_h1024,9,6,87.5,120,105,0.8333333333333286,-0.8333333333333286
srt_h1024,9,7,88.69565217391305,115,102,3.4782608695652186,-3.4782608695652186
srt_h1024,9,8,92.4812030075188,133,123,1.5037593984962427,-1.5037593984962427
srt_h1024,9,9,88.05970149253731,134,118,,
srt_h1024,10,1,85.59322033898304,118,101,4.237288135593232,-4.237288135593232
srt_h1024,10,2,89.23076923076923,130,116,3.846153846153854,0.7692307692307594
srt_h1024,10,3,84.24657534246575,146,123,8.219178082191789,-6.849315068493155
srt_h1024,10,4,89.20454545454545,176,157,4.545454545454547,-4.545454545454547
srt_h1024,10,5,89.84375,128,115,1.5625,-1.5625
srt_h1024,10,6,86.66666666666667,120,104,1.6666666666666572,-1.6666666666666572
srt_h1024,10,7,86.08695652173913,115,99,6.08695652173914,-6.08695652173914
srt_h1024,10,8,92.4812030075188,133,123,1.5037593984962427,-1.5037593984962427
srt_h1024,10,9,87.31343283582089,134,117,0.7462686567164241,-0.7462686567164241
srt_h1024,10,10,85.5072463768116,138,118,,
srt_h1024,11,1,83.89830508474576,118,99,5.932203389830519,-5.932203389830519
srt_h1024,11,2,87.6923076923077,130,114,5.384615384615387,-0.7692307692307736
srt_h1024,11,3,86.3013698630137,146,126,6.164383561643831,-4.794520547945197
srt_h1024,11,4,83.52272727272727,176,147,10.227272727272734,-10.227272727272734
srt_h1024,11,5,86.71875,128,111,4.6875,-4.6875
srt_h1024,11,6,82.5,120,99,5.833333333333329,-5.833333333333329
srt_h1024,11,7,86.95652173913044,115,100,5.217391304347828,-5.217391304347828
srt_h1024,11,8,91.72932330827068,133,122,2.255639097744364,-2.255639097744364
srt_h1024,11,9,87.31343283582089,134,117,0.7462686567164241,-0.7462686567164241
srt_h1024,11,10,86.95652173913044,138,120,-1.4492753623188435,1.4492753623188435
srt_h1024,11,11,94.0,100,94,,
srt_h1024,12,1,83.05084745762711,118,98,6.779661016949163,-6.779661016949163
srt_h1024,12,2,89.23076923076923,130,116,3.846153846153854,0.7692307692307594
srt_h1024,12,3,84.24657534246575,146,123,8.219178082191789,-6.849315068493155
srt_h1024,12,4,85.79545454545455,176,151,7.954545454545453,-7.954545454545453
srt_h1024,12,5,84.375,128,108,7.03125,-7.03125
srt_h1024,12,6,85.0,120,102,3.3333333333333286,-3.3333333333333286
srt_h1024,12,7,86.08695652173913,115,99,6.08695652173914,-6.08695652173914
srt_h1024,12,8,91.72932330827068,133,122,2.255639097744364,-2.255639097744364
srt_h1024,12,9,86.56716417910448,134,116,1.492537313432834,-1.492537313432834
srt_h1024,12,10,87.68115942028986,138,121,-0.7246376811594217,2.173913043478265
srt_h1024,12,11,93.0,100,93,1.0,-1.0
srt_h1024,12,12,89.65517241379311,116,104,,
srt_h1024,13,1,82.20338983050847,118,97,7.6271186440678065,-7.6271186440678065
srt_h1024,13,2,89.23076923076923,130,116,3.846153846153854,0.7692307692307594
srt_h1024,13,3,86.3013698630137,146,126,6.164383561643831,-4.794520547945197
srt_h1024,13,4,87.5,176,154,6.25,-6.25
srt_h1024,13,5,89.84375,128,115,1.5625,-1.5625
srt_h1024,13,6,85.0,120,102,3.3333333333333286,-3.3333333333333286
srt_h1024,13,7,84.34782608695652,115,97,7.826086956521749,-7.826086956521749
srt_h1024,13,8,91.72932330827068,133,122,2.255639097744364,-2.255639097744364
srt_h1024,13,9,89.55223880597015,134,120,-1.492537313432834,1.492537313432834
srt_h1024,13,10,84.78260869565217,138,117,2.898550724637687,-0.7246376811594217
srt_h1024,13,11,91.0,100,91,3.0,-3.0
srt_h1024,13,12,87.06896551724138,116,101,2.5862068965517295,-2.5862068965517295
srt_h1024,13,13,91.33858267716535,127,116,,
srt_h1024,14,1,82.20338983050847,118,97,7.6271186440678065,-7.6271186440678065
srt_h1024,14,2,88.46153846153847,130,115,4.615384615384613,0.0
srt_h1024,14,3,85.61643835616438,146,125,6.849315068493155,-5.479452054794521
srt_h1024,14,4,86.36363636363636,176,152,7.38636363636364,-7.38636363636364
srt_h1024,14,5,90.625,128,116,0.78125,-0.78125
srt_h1024,14,6,85.0,120,102,3.3333333333333286,-3.3333333333333286
srt_h1024,14,7,85.21739130434783,115,98,6.956521739130437,-6.956521739130437
srt_h1024,14,8,90.22556390977444,133,120,3.759398496240607,-3.759398496240607
srt_h1024,14,9,85.07462686567165,134,114,4.477611940298502,-2.985074626865668
srt_h1024,14,10,83.33333333333333,138,115,4.34782608695653,-2.173913043478265
srt_h1024,14,11,88.0,100,88,6.0,-6.0
srt_h1024,14,12,84.48275862068965,116,98,5.172413793103459,-5.172413793103459
srt_h1024,14,13,89.76377952755905,127,114,1.5748031496062964,-1.5748031496062964
srt_h1024,14,14,90.9090909090909,132,120,,
srt_h1024,15,1,81.35593220338983,118,96,8.47457627118645,-8.47457627118645
srt_h1024,15,2,88.46153846153847,130,115,4.615384615384613,0.0
srt_h1024,15,3,82.1917808219178,146,120,10.273972602739732,-8.904109589041099
srt_h1024,15,4,86.93181818181819,176,153,6.818181818181813,-6.818181818181813
srt_h1024,15,5,88.28125,128,113,3.125,-3.125
srt_h1024,15,6,79.16666666666667,120,95,9.166666666666657,-9.166666666666657
srt_h1024,15,7,86.95652173913044,115,100,5.217391304347828,-5.217391304347828
srt_h1024,15,8,90.22556390977444,133,120,3.759398496240607,-3.759398496240607
srt_h1024,15,9,84.32835820895522,134,113,5.223880597014926,-3.731343283582092
srt_h1024,15,10,82.6086956521739,138,114,5.072463768115952,-2.898550724637687
srt_h1024,15,11,89.0,100,89,5.0,-5.0
srt_h1024,15,12,85.34482758620689,116,99,4.310344827586221,-4.310344827586221
srt_h1024,15,13,92.1259842519685,127,117,-0.7874015748031553,0.7874015748031553
srt_h1024,15,14,87.87878787878788,132,116,3.030303030303031,-3.030303030303031
srt_h1024,15,15,87.93103448275862,116,102,,
srt_h1024,16,1,78.8135593220339,118,93,11.01694915254238,-11.01694915254238
srt_h1024,16,2,86.92307692307692,130,113,6.15384615384616,-1.5384615384615472
srt_h1024,16,3,82.1917808219178,146,120,10.273972602739732,-8.904109589041099
srt_h1024,16,4,82.38636363636364,176,145,11.36363636363636,-11.36363636363636
srt_h1024,16,5,83.59375,128,107,7.8125,-7.8125
srt_h1024,16,6,83.33333333333333,120,100,5.0,-5.0
srt_h1024,16,7,84.34782608695652,115,97,7.826086956521749,-7.826086956521749
srt_h1024,16,8,89.47368421052632,133,119,4.511278195488728,-4.511278195488728
srt_h1024,16,9,83.58208955223881,134,112,5.970149253731336,-4.477611940298502
srt_h1024,16,10,82.6086956521739,138,114,5.072463768115952,-2.898550724637687
srt_h1024,16,11,88.0,100,88,6.0,-6.0
srt_h1024,16,12,83.62068965517241,116,97,6.0344827586206975,-6.0344827586206975
srt_h1024,16,13,90.55118110236221,127,115,1.5748031496062964,-0.7874015748031411
srt_h1024,16,14,88.63636363636364,132,117,2.2727272727272663,-2.2727272727272663
srt_h1024,16,15,86.20689655172414,116,100,1.7241379310344769,-1.7241379310344769
srt_h1024,16,16,87.21804511278195,133,116,,
srt_h1024,17,1,82.20338983050847,118,97,7.6271186440678065,-7.6271186440678065
srt_h1024,17,2,86.92307692307692,130,113,6.15384615384616,-1.5384615384615472
