condition,stage,training_forwards,training_backwards,recompute_forwards,training_wall_seconds,cumulative_training_wall_seconds,evaluation_forwards,evaluation_wall_seconds,cumulative_training_forwards,cumulative_training_backwards,cumulative_recompute_forwards,cost_source
srt_h1024,1,1900,1900,0,6.922067493200302,6.922067493200302,118,0.42831197567284107,1900,1900,0,audited committed SRT presentation and batch ledger
srt_h1024,2,3956,3956,0,12.846510380506516,19.768577873706818,248,0.6820942722260952,5856,5856,0,audited committed SRT presentation and batch ledger
srt_h1024,3,6300,6300,0,20.283359145745635,40.05193701945245,394,1.068689914420247,12156,12156,0,audited committed SRT presentation and batch ledger
srt_h1024,4,6912,6912,0,20.903366236016154,60.95530325546861,570,1.4786777887493372,19068,19068,0,audited committed SRT presentation and batch ledger
srt_h1024,5,6160,6160,0,18.167671026661992,79.1229742821306,698,1.5843553263694048,25228,25228,0,audited committed SRT presentation and batch ledger
srt_h1024,6,6024,6024,0,18.00634402036667,97.12931830249727,818,1.9067934453487396,31252,31252,0,audited committed SRT presentation and batch ledger
srt_h1024,7,5940,5940,0,16.602100398391485,113.73141870088875,933,2.1663181744515896,37192,37192,0,audited committed SRT presentation and batch ledger
srt_h1024,8,6236,6236,0,17.826242428272963,131.55766112916172,1066,2.439771890640259,43428,43428,0,audited committed SRT presentation and batch ledger
srt_h1024,9,6212,6212,0,17.191482478752732,148.74914360791445,1200,2.705460963770747,49640,49640,0,audited committed SRT presentation and batch ledger
srt_h1024,10,6284,6284,0,17.03294891677797,165.78209252469242,1338,2.931412238627672,55924,55924,0,audited committed SRT presentation and batch ledger
srt_h1024,11,5676,5676,0,15.833477061241865,181.61556958593428,1438,3.172057304531336,61600,61600,0,audited committed SRT presentation and batch ledger
srt_h1024,12,5940,5940,0,16.293021839112043,197.90859142504632,1554,3.4100835900753736,67540,67540,0,audited committed SRT presentation and batch ledger
srt_h1024,13,6140,6140,0,16.66535857319832,214.57394999824464,1681,3.733069784939289,73680,73680,0,audited committed SRT presentation and batch ledger
srt_h1024,14,6200,6200,0,17.739640783518553,232.3135907817632,1813,3.9729041643440723,79880,79880,0,audited committed SRT presentation and batch ledger
srt_h1024,15,5956,5956,0,16.60995996929705,248.92355075106025,1929,4.176819169893861,85836,85836,0,audited committed SRT presentation and batch ledger
srt_h1024,16,6212,6212,0,17.27090271934867,266.1944534704089,2062,4.5824312921613455,92048,92048,0,audited committed SRT presentation and batch ledger
srt_h1024,17,6088,6088,0,17.076789306476712,283.27124277688563,2188,4.779617980122566,98136,98136,0,audited committed SRT presentation and batch ledger
srt_h1024,18,5788,5788,0,16.297568084672093,299.5688108615577,2294,5.032070770859718,103924,103924,0,audited committed SRT presentation and batch ledger
srt_h1024,19,5828,5828,0,16.524980131536722,316.09379099309444,2403,5.124303622171283,109752,109752,0,audited committed SRT presentation and batch ledger
srt_h1024,20,5720,5720,0,16.31028325855732,332.40407425165176,2504,5.411628821864724,115472,115472,0,audited committed SRT presentation and batch ledger
srt_h1024,21,6412,6412,0,17.749073261395097,350.15314751304686,2648,5.741739263758063,121884,121884,0,audited committed SRT presentation and batch ledger
srt_h1024,22,6016,6016,0,17.235904432833195,367.38905194588006,2768,6.032283591106534,127900,127900,0,audited committed SRT presentation and batch ledger
srt_h1024,23,5968,5968,0,16.58716824837029,383.97622019425035,2885,6.45915899425745,133868,133868,0,audited committed SRT presentation and batch ledger
srt_h1024,24,5472,5472,0,16.004640204831958,399.9808603990823,2971,6.604713823646307,139340,139340,0,audited committed SRT presentation and batch ledger
srt_h1024,25,5132,5132,0,14.681601157411933,414.66246155649424,3036,6.756954859942198,144472,144472,0,audited committed SRT presentation and batch ledger
srt_h1024,26,6068,6068,0,17.715452829375863,432.3779143858701,3159,7.163881016895175,150540,150540,0,audited committed SRT presentation and batch ledger
srt_h1024,27,5896,5896,0,17.38048168644309,449.7583960723132,3272,7.362009653821588,156436,156436,0,audited committed SRT presentation and batch ledger
srt_h1024,28,5712,5712,0,17.089804073795676,466.84820014610887,3374,7.95890536531806,162148,162148,0,audited committed SRT presentation and batch ledger
srt_h1024,29,5920,5920,0,17.63407113775611,484.482271283865,3488,8.32038914784789,168068,168068,0,audited committed SRT presentation and batch ledger
srt_h1024,30,7520,7520,0,21.820445699617267,506.30271698348224,3702,8.770527265965939,175588,175588,0,audited committed SRT presentation and batch ledger
srt_h1024,31,5928,5928,0,17.82605730742216,524.1287742909044,3816,8.958331683650613,181516,181516,0,audited committed SRT presentation and batch ledger
srt_h1024,32,5728,5728,0,17.137105960398912,541.2658802513033,3919,9.38521240092814,187244,187244,0,audited committed SRT presentation and batch ledger
srt_h1024,33,5868,5868,0,17.521840050816536,558.7877203021199,4030,9.628009056672454,193112,193112,0,audited committed SRT presentation and batch ledger
srt_h1024,34,5224,5224,0,15.661598198115826,574.4493185002357,4100,9.564451927319169,198336,198336,0,audited committed SRT presentation and batch ledger
srt_h1024,35,6348,6348,0,18.919760113582015,593.3690786138177,4241,10.261177847161889,204684,204684,0,audited committed SRT presentation and batch ledger
srt_h1024,36,6572,6572,0,19.7810813523829,613.1501599662006,4395,10.509167177602649,211256,211256,0,audited committed SRT presentation and batch ledger
srt_h1024,37,6624,6624,0,19.787640646100044,632.9378006123006,4552,10.682127073407173,217880,217880,0,audited committed SRT presentation and batch ledger
srt_h1024,38,6396,6396,0,19.56121906079352,652.4990196730942,4695,10.998876668512821,224276,224276,0,audited committed SRT presentation and batch ledger
srt_h1024,39,5932,5932,0,18.851677898317575,671.3506975714117,4809,11.308496689423919,230208,230208,0,audited committed SRT presentation and batch ledger
srt_h1024,40,6312,6312,0,19.07453863695264,690.4252362083644,4947,11.586510675027966,236520,236520,0,audited committed SRT presentation and batch ledger
srt_h1024,41,5284,5284,0,16.465684367343783,706.8909205757082,5021,11.864527912810445,241804,241804,0,audited committed SRT presentation and batch ledger
srt_h1024,42,6288,6288,0,19.09092908166349,725.9818496573716,5157,12.201503939926624,248092,248092,0,audited committed SRT presentation and batch ledger
srt_h1024,43,5624,5624,0,18.12370307557285,744.1055527329445,5253,12.607087029144168,253716,253716,0,audited committed SRT presentation and batch ledger
srt_h1024,44,5268,5268,0,16.235271215438843,760.3408239483833,5326,12.73888879455626,258984,258984,0,audited committed SRT presentation and batch ledger
srt_h1024,45,5784,5784,0,18.175957676023245,778.5167816244066,5431,13.132315956056118,264768,264768,0,audited committed SRT presentation and batch ledger
srt_h1024,46,6132,6132,0,19.090720638632774,797.6075022630394,5558,13.187955712899566,270900,270900,0,audited committed SRT presentation and batch ledger
srt_h1024,47,5900,5900,0,18.41321170143783,816.0207139644772,5671,13.640236843377352,276800,276800,0,audited committed SRT presentation and batch ledger
srt_h1024,48,5928,5928,0,18.67070815525949,834.6914221197367,5786,14.032904468476772,282728,282728,0,audited committed SRT presentation and batch ledger
srt_h1024,49,5768,5768,0,18.146616084501147,852.8380382042378,5890,14.15882115997374,288496,288496,0,audited committed SRT presentation and batch ledger
srt_h1024,50,5872,5872,0,18.2069988027215,871.0450370069593,6000,14.403145471587777,294368,294368,0,audited committed SRT presentation and batch ledger
uniform_h1024,1,1900,1900,0,6.890303108841181,6.890303108841181,118,0.48271308094263077,1900,1900,0,audited committed SRT presentation and batch ledger
uniform_h1024,2,3956,3956,0,13.516056885942817,20.406359994783998,248,0.7007821574807167,5856,5856,0,audited committed SRT presentation and batch ledger
uniform_h1024,3,6300,6300,0,20.02391937188804,40.43027936667204,394,0.9766041971743107,12156,12156,0,audited committed SRT presentation and batch ledger
uniform_h1024,4,6912,6912,0,20.89964297041297,61.32992233708501,570,1.4122696332633495,19068,19068,0,audited committed SRT presentation and batch ledger
uniform_h1024,5,6160,6160,0,17.804759915918112,79.13468225300312,698,1.6350490301847458,25228,25228,0,audited committed SRT presentation and batch ledger
uniform_h1024,6,6024,6024,0,17.629539081826806,96.76422133482993,818,1.9299407061189413,31252,31252,0,audited committed SRT presentation and batch ledger
uniform_h1024,7,5940,5940,0,16.618155183270574,113.3823765181005,933,2.1071312818676233,37192,37192,0,audited committed SRT presentation and batch ledger
uniform_h1024,8,6236,6236,0,17.331679550930858,130.71405606903136,1066,2.4212312269955873,43428,43428,0,audited committed SRT presentation and batch ledger
uniform_h1024,9,6212,6212,0,16.989281302317977,147.70333737134933,1200,2.676609616726637,49640,49640,0,audited committed SRT presentation and batch ledger
uniform_h1024,10,6284,6284,0,17.411579005420208,165.11491637676954,1338,2.8832060415297747,55924,55924,0,audited committed SRT presentation and batch ledger
uniform_h1024,11,5676,5676,0,15.858384622260928,180.97330099903047,1438,3.126320380717516,61600,61600,0,audited committed SRT presentation and batch ledger
uniform_h1024,12,5940,5940,0,16.59615129418671,197.56945229321718,1554,3.4679720643907785,67540,67540,0,audited committed SRT presentation and batch ledger
uniform_h1024,13,6140,6140,0,16.968030678108335,214.53748297132552,1681,3.719811847433448,73680,73680,0,audited committed SRT presentation and batch ledger
uniform_h1024,14,6200,6200,0,17.709237890318036,232.24672086164355,1813,3.944344613701105,79880,79880,0,audited committed SRT presentation and batch ledger
uniform_h1024,15,5956,5956,0,16.61544270813465,248.8621635697782,1929,4.190260356292129,85836,85836,0,audited committed SRT presentation and batch ledger
uniform_h1024,16,6212,6212,0,17.3925248272717,266.2546883970499,2062,4.510504083707929,92048,92048,0,audited committed SRT presentation and batch ledger
uniform_h1024,17,6088,6088,0,16.91489573009312,283.169584127143,2188,4.715126052498817,98136,98136,0,audited committed SRT presentation and batch ledger
uniform_h1024,18,5788,5788,0,16.352701880037785,299.5222860071808,2294,4.907278111204505,103924,103924,0,audited committed SRT presentation and batch ledger
uniform_h1024,19,5828,5828,0,16.535888457670808,316.0581744648516,2403,5.1935138534754515,109752,109752,0,audited committed SRT presentation and batch ledger
uniform_h1024,20,5720,5720,0,16.25793801806867,332.3161124829203,2504,5.374517317861319,115472,115472,0,audited committed SRT presentation and batch ledger
uniform_h1024,21,6412,6412,0,17.98032071813941,350.2964332010597,2648,5.754395695403218,121884,121884,0,audited committed SRT presentation and batch ledger
uniform_h1024,22,6016,6016,0,16.95639005303383,367.2528232540935,2768,5.985707521438599,127900,127900,0,audited committed SRT presentation and batch ledger
uniform_h1024,23,5968,5968,0,16.731847770512104,383.98467102460563,2885,6.1917641796171665,133868,133868,0,audited committed SRT presentation and batch ledger
uniform_h1024,24,5472,5472,0,15.482721941545606,399.46739296615124,2971,6.4565043691545725,139340,139340,0,audited committed SRT presentation and batch ledger
uniform_h1024,25,5132,5132,0,14.504985192790627,413.97237815894186,3036,6.547013422474265,144472,144472,0,audited committed SRT presentation and batch ledger
uniform_h1024,26,6068,6068,0,17.044488556683064,431.01686671562493,3159,6.719603482633829,150540,150540,0,audited committed SRT presentation and batch ledger
uniform_h1024,27,5896,5896,0,17.114695055410266,448.1315617710352,3272,7.14708087220788,156436,156436,0,audited committed SRT presentation and batch ledger
uniform_h1024,28,5712,5712,0,16.097656290978193,464.2292180620134,3374,7.659446509554982,162148,162148,0,audited committed SRT presentation and batch ledger
uniform_h1024,29,5920,5920,0,16.67367536202073,480.9028934240341,3488,7.830203136429191,168068,168068,0,audited committed SRT presentation and batch ledger
uniform_h1024,30,7520,7520,0,20.760311603546143,501.66320502758026,3702,8.394897695630789,175588,175588,0,audited committed SRT presentation and batch ledger
uniform_h1024,31,5928,5928,0,17.167765064164996,518.8309700917453,3816,8.509127644822001,181516,181516,0,audited committed SRT presentation and batch ledger
uniform_h1024,32,5728,5728,0,16.782989790663123,535.6139598824084,3919,8.732597621157765,187244,187244,0,audited committed SRT presentation and batch ledger
uniform_h1024,33,5868,5868,0,16.17761442810297,551.7915743105114,4030,8.988662978634238,193112,193112,0,audited committed SRT presentation and batch ledger
uniform_h1024,34,5224,5224,0,14.554163934662938,566.3457382451743,4100,9.06841586343944,198336,198336,0,audited committed SRT presentation and batch ledger
uniform_h1024,35,6348,6348,0,18.1678460072726,584.5135842524469,4241,9.581121027469635,204684,204684,0,audited committed SRT presentation and batch ledger
uniform_h1024,36,6572,6572,0,18.716818936169147,603.230403188616,4395,9.857518957927823,211256,211256,0,audited committed SRT presentation and batch ledger
uniform_h1024,37,6624,6624,0,18.624306704849005,621.854709893465,4552,10.260206678882241,217880,217880,0,audited committed SRT presentation and batch ledger
uniform_h1024,38,6396,6396,0,18.337526910007,640.192236803472,4695,10.216484028846025,224276,224276,0,audited committed SRT presentation and batch ledger
uniform_h1024,39,5932,5932,0,17.80963114090264,658.0018679443747,4809,10.608162708580494,230208,230208,0,audited committed SRT presentation and batch ledger
uniform_h1024,40,6312,6312,0,17.85580595768988,675.8576739020646,4947,11.110591027885675,236520,236520,0,audited committed SRT presentation and batch ledger
uniform_h1024,41,5284,5284,0,15.202154226601124,691.0598281286657,5021,11.285078208893538,241804,241804,0,audited committed SRT presentation and batch ledger
uniform_h1024,42,6288,6288,0,18.047313529998064,709.1071416586637,5157,11.678509969264269,248092,248092,0,audited committed SRT presentation and batch ledger
uniform_h1024,43,5624,5624,0,16.491110300645232,725.598251959309,5253,11.826089357957244,253716,253716,0,audited committed SRT presentation and batch ledger
uniform_h1024,44,5268,5268,0,14.475167213007808,740.0734191723168,5326,12.100204948335886,258984,258984,0,audited committed SRT presentation and batch ledger
uniform_h1024,45,5784,5784,0,17.008006662130356,757.0814258344471,5431,12.306464288383722,264768,264768,0,audited committed SRT presentation and batch ledger
uniform_h1024,46,6132,6132,0,18.05764154344797,775.1390673778951,5558,12.741382107138634,270900,270900,0,audited committed SRT presentation and batch ledger
uniform_h1024,47,5900,5900,0,16.72968972660601,791.8687571045011,5671,12.948571084067225,276800,276800,0,audited committed SRT presentation and batch ledger
uniform_h1024,48,5928,5928,0,17.702060958370566,809.5708180628717,5786,13.047900004312396,282728,282728,0,audited committed SRT presentation and batch ledger
uniform_h1024,49,5768,5768,0,16.429376685991883,826.0001947488636,5890,13.39562113955617,288496,288496,0,audited committed SRT presentation and batch ledger
uniform_h1024,50,5872,5872,0,17.07448250427842,843.074677253142,6000,13.552001975476742,294368,294368,0,audited committed SRT presentation and batch ledger
srt_h4096,1,1900,1900,0,4.944551311433315,4.944551311433315,118,0.4340039100497961,1900,1900,0,audited committed SRT presentation and batch ledger
srt_h4096,2,3956,3956,0,10.661008195951581,15.605559507384896,248,0.6752048376947641,5856,5856,0,audited committed SRT presentation and batch ledger
srt_h4096,3,6300,6300,0,17.831340806558728,33.436900313943624,394,0.9899220913648605,12156,12156,0,audited committed SRT presentation and batch ledger
srt_h4096,4,9116,9116,0,25.47550850175321,58.912408815696836,570,1.3531075902283192,21272,21272,0,audited committed SRT presentation and batch ledger
srt_h4096,5,11180,11180,0,30.39332920871675,89.30573802441359,698,1.5517717693001032,32452,32452,0,audited committed SRT presentation and batch ledger
srt_h4096,6,13108,13108,0,36.77877312153578,126.08451114594936,818,1.9448239840567112,45560,45560,0,audited committed SRT presentation and batch ledger
srt_h4096,7,14952,14952,0,42.2118119020015,168.29632304795086,933,2.118377922102809,60512,60512,0,audited committed SRT presentation and batch ledger
srt_h4096,8,17092,17092,0,48.14065814949572,216.43698119744658,1066,2.4034424126148224,77604,77604,0,audited committed SRT presentation and batch ledger
srt_h4096,9,18500,18500,0,50.821285892277956,267.25826708972454,1200,2.7356527354568243,96104,96104,0,audited committed SRT presentation and batch ledger
srt_h4096,10,18572,18572,0,51.79643324390054,319.0547003336251,1338,2.9643218088895082,114676,114676,0,audited committed SRT presentation and batch ledger
srt_h4096,11,17964,17964,0,49.55221218243241,368.6069125160575,1438,3.1213882826268673,132640,132640,0,audited committed SRT presentation and batch ledger
srt_h4096,12,18228,18228,0,50.59197613969445,419.19888865575194,1554,3.297756649553776,150868,150868,0,audited committed SRT presentation and batch ledger
srt_h4096,13,18428,18428,0,50.71743688173592,469.91632553748786,1681,3.756133383139968,169296,169296,0,audited committed SRT presentation and batch ledger
srt_h4096,14,18488,18488,0,52.66826939582825,522.5845949333161,1813,4.001286031678319,187784,187784,0,audited committed SRT presentation and batch ledger
srt_h4096,15,18244,18244,0,49.7668473739177,572.3514423072338,1929,4.2111734841018915,206028,206028,0,audited committed SRT presentation and batch ledger
srt_h4096,16,18500,18500,0,52.49254511669278,624.8439874239266,2062,4.42293475009501,224528,224528,0,audited committed SRT presentation and batch ledger
srt_h4096,17,18376,18376,0,50.91310687176883,675.7570942956954,2188,4.8687758427113295,242904,242904,0,audited committed SRT presentation and batch ledger
srt_h4096,18,18076,18076,0,51.10970493964851,726.8667992353439,2294,4.909489685669541,260980,260980,0,audited committed SRT presentation and batch ledger
srt_h4096,19,18116,18116,0,50.48750133626163,777.3543005716056,2403,5.111040376126766,279096,279096,0,audited committed SRT presentation and batch ledger
srt_h4096,20,18008,18008,0,50.466262022033334,827.8205625936389,2504,5.497423719614744,297104,297104,0,audited committed SRT presentation and batch ledger
srt_h4096,21,18700,18700,0,52.11834577657282,879.9389083702117,2648,5.704819383099675,315804,315804,0,audited committed SRT presentation and batch ledger
srt_h4096,22,18304,18304,0,51.08260685019195,931.0215152204037,2768,5.918362695723772,334108,334108,0,audited committed SRT presentation and batch ledger
srt_h4096,23,18256,18256,0,50.62219994328916,981.6437151636928,2885,6.225687548518181,352364,352364,0,audited committed SRT presentation and batch ledger
srt_h4096,24,17760,17760,0,49.60071434639394,1031.2444295100868,2971,6.4940155148506165,370124,370124,0,audited committed SRT presentation and batch ledger
srt_h4096,25,17420,17420,0,49.33270204626024,1080.577131556347,3036,6.539577960968018,387544,387544,0,audited committed SRT presentation and batch ledger
srt_h4096,26,18356,18356,0,52.73638659156859,1133.3135181479156,3159,6.595184024423361,405900,405900,0,audited committed SRT presentation and batch ledger
srt_h4096,27,18184,18184,0,51.66016698256135,1184.973685130477,3272,6.985022829845548,424084,424084,0,audited committed SRT presentation and batch ledger
srt_h4096,28,18000,18000,0,50.75390188023448,1235.7275870107114,3374,7.617126764729619,442084,442084,0,audited committed SRT presentation and batch ledger
srt_h4096,29,18208,18208,0,52.74476467259228,1288.4723516833037,3488,7.892697546631098,460292,460292,0,audited committed SRT presentation and batch ledger
srt_h4096,30,19808,19808,0,55.38623066805303,1343.8585823513567,3702,8.23458831012249,480100,480100,0,audited committed SRT presentation and batch ledger
srt_h4096,31,18216,18216,0,52.35689719952643,1396.2154795508832,3816,8.59438270330429,498316,498316,0,audited committed SRT presentation and batch ledger
srt_h4096,32,18016,18016,0,52.56875624880195,1448.7842357996851,3919,8.8048255443573,516332,516332,0,audited committed SRT presentation and batch ledger
srt_h4096,33,18156,18156,0,51.45160233601928,1500.2358381357044,4030,9.013313218951225,534488,534488,0,audited committed SRT presentation and batch ledger
srt_h4096,34,17512,17512,0,50.66877386905253,1550.904612004757,4100,9.054463602602482,552000,552000,0,audited committed SRT presentation and batch ledger
srt_h4096,35,18636,18636,0,53.66304142586887,1604.5676534306258,4241,9.670703139156103,570636,570636,0,audited committed SRT presentation and batch ledger
srt_h4096,36,18860,18860,0,53.902466053143144,1658.470119483769,4395,9.692687720060349,589496,589496,0,audited committed SRT presentation and batch ledger
srt_h4096,37,18912,18912,0,53.47642022930086,1711.9465397130698,4552,9.960199486464262,608408,608408,0,audited committed SRT presentation and batch ledger
srt_h4096,38,18684,18684,0,55.46016949042678,1767.4067092034966,4695,10.291615480557084,627092,627092,0,audited committed SRT presentation and batch ledger
srt_h4096,39,18220,18220,0,55.164750745519996,1822.5714599490166,4809,10.622935364022851,645312,645312,0,audited committed SRT presentation and batch ledger
srt_h4096,40,18600,18600,0,52.21606966853142,1874.787529617548,4947,11.113061713054776,663912,663912,0,audited committed SRT presentation and batch ledger
srt_h4096,41,17572,17572,0,50.90569385513663,1925.6932234726846,5021,11.248624995350838,681484,681484,0,audited committed SRT presentation and batch ledger
srt_h4096,42,18576,18576,0,53.70345427468419,1979.3966777473688,5157,11.694893071427941,700060,700060,0,audited committed SRT presentation and batch ledger
srt_h4096,43,17912,17912,0,53.41281398572028,2032.809491733089,5253,11.906941495835781,717972,717972,0,audited committed SRT presentation and batch ledger
srt_h4096,44,17556,17556,0,50.997117690742016,2083.806609423831,5326,12.002036806195974,735528,735528,0,audited committed SRT presentation and batch ledger
srt_h4096,45,18072,18072,0,54.4617885556072,2138.2683979794383,5431,12.212699519470334,753600,753600,0,audited committed SRT presentation and batch ledger
srt_h4096,46,18420,18420,0,53.62383485212922,2191.8922328315675,5558,12.683603314682841,772020,772020,0,audited committed SRT presentation and batch ledger
srt_h4096,47,18188,18188,0,52.95592260360718,2244.8481554351747,5671,12.993638265877962,790208,790208,0,audited committed SRT presentation and batch ledger
srt_h4096,48,18216,18216,0,54.532934388145804,2299.3810898233205,5786,13.21351121738553,808424,808424,0,audited committed SRT presentation and batch ledger
srt_h4096,49,18056,18056,0,53.88226821832359,2353.263358041644,5890,13.426889663562179,826480,826480,0,audited committed SRT presentation and batch ledger
srt_h4096,50,18160,18160,0,53.39155186340213,2406.654909905046,6000,13.641733020544052,844640,844640,0,audited committed SRT presentation and batch ledger
uniform_h4096,1,1900,1900,0,5.101318560540676,5.101318560540676,118,0.4742278400808573,1900,1900,0,audited committed SRT presentation and batch ledger
uniform_h4096,2,3956,3956,0,10.85054693557322,15.951865496113896,248,0.6825454663485289,5856,5856,0,audited committed SRT presentation and batch ledger
uniform_h4096,3,6300,6300,0,17.805490490049124,33.75735598616302,394,0.9838839806616306,12156,12156,0,audited committed SRT presentation and batch ledger
uniform_h4096,4,9116,9116,0,25.78294115141034,59.54029713757336,570,1.4049770347774029,21272,21272,0,audited committed SRT presentation and batch ledger
uniform_h4096,5,11180,11180,0,30.328025633469224,89.86832277104259,698,1.6496718768030405,32452,32452,0,audited committed SRT presentation and batch ledger
uniform_h4096,6,13108,13108,0,37.70936654135585,127.57768931239843,818,2.0459605008363724,45560,45560,0,audited committed SRT presentation and batch ledger
uniform_h4096,7,14952,14952,0,42.48672543466091,170.06441474705935,933,2.372024353593588,60512,60512,0,audited committed SRT presentation and batch ledger
uniform_h4096,8,17092,17092,0,47.95600360259414,218.02041834965348,1066,2.6742464806884527,77604,77604,0,audited committed SRT presentation and batch ledger
uniform_h4096,9,18500,18500,0,53.47747736610472,271.4978957157582,1200,2.9367560651153326,96104,96104,0,audited committed SRT presentation and batch ledger
uniform_h4096,10,18572,18572,0,52.813790291547775,324.311686007306,1338,3.10733599960804,114676,114676,0,audited committed SRT presentation and batch ledger
uniform_h4096,11,17964,17964,0,49.69863555021584,374.0103215575218,1438,3.3076348453760147,132640,132640,0,audited committed SRT presentation and batch ledger
uniform_h4096,12,18228,18228,0,51.55193245597184,425.56225401349366,1554,3.622456129640341,150868,150868,0,audited committed SRT presentation and batch ledger
uniform_h4096,13,18428,18428,0,50.99069190770388,476.55294592119753,1681,3.7811144702136517,169296,169296,0,audited committed SRT presentation and batch ledger
uniform_h4096,14,18488,18488,0,55.04996125586331,531.6029071770608,1813,4.1634927447885275,187784,187784,0,audited committed SRT presentation and batch ledger
uniform_h4096,15,18244,18244,0,50.24145625717938,581.8443634342402,1929,4.6280079539865255,206028,206028,0,audited committed SRT presentation and batch ledger
uniform_h4096,16,18500,18500,0,55.70921844430268,637.5535818785429,2062,4.7016660887748,224528,224528,0,audited committed SRT presentation and batch ledger
uniform_h4096,17,18376,18376,0,53.86623901128769,691.4198208898306,2188,5.217304736375809,242904,242904,0,audited committed SRT presentation and batch ledger
uniform_h4096,18,18076,18076,0,51.275648199021816,742.6954690888524,2294,5.13067133538425,260980,260980,0,audited committed SRT presentation and batch ledger
uniform_h4096,19,18116,18116,0,51.72050799429417,794.4159770831466,2403,5.752418722957373,279096,279096,0,audited committed SRT presentation and batch ledger
uniform_h4096,20,18008,18008,0,50.83648953400552,845.2524666171521,2504,5.878341091796756,297104,297104,0,audited committed SRT presentation and batch ledger
uniform_h4096,21,18700,18700,0,54.085816556587815,899.3382831737399,2648,6.058236548677087,315804,315804,0,audited committed SRT presentation and batch ledger
uniform_h4096,22,18304,18304,0,51.81543776765466,951.1537209413946,2768,6.543716287240386,334108,334108,0,audited committed SRT presentation and batch ledger
uniform_h4096,23,18256,18256,0,54.11653724312782,1005.2702581845224,2885,6.4645775724202394,352364,352364,0,audited committed SRT presentation and batch ledger
uniform_h4096,24,17760,17760,0,50.94274495355785,1056.2130031380802,2971,7.048602240160108,370124,370124,0,audited committed SRT presentation and batch ledger
uniform_h4096,25,17420,17420,0,51.07990234903991,1107.2929054871202,3036,6.914569778367877,387544,387544,0,audited committed SRT presentation and batch ledger
uniform_h4096,26,18356,18356,0,52.273002257570624,1159.5659077446908,3159,7.038817843422294,405900,405900,0,audited committed SRT presentation and batch ledger
uniform_h4096,27,18184,18184,0,51.754953334107995,1211.3208610787988,3272,7.28461929038167,424084,424084,0,audited committed SRT presentation and batch ledger
uniform_h4096,28,18000,18000,0,50.52350028604269,1261.8443613648415,3374,7.725297313183546,442084,442084,0,audited committed SRT presentation and batch ledger
uniform_h4096,29,18208,18208,0,51.984484024345875,1313.8288453891873,3488,8.494140593335032,460292,460292,0,audited committed SRT presentation and batch ledger
uniform_h4096,30,19808,19808,0,55.66728063300252,1369.4961260221899,3702,9.1180291287601,480100,480100,0,audited committed SRT presentation and batch ledger
uniform_h4096,31,18216,18216,0,51.7804939635098,1421.2766199856997,3816,9.217092843726277,498316,498316,0,audited committed SRT presentation and batch ledger
uniform_h4096,32,18016,18016,0,52.1808109190315,1473.4574309047312,3919,9.567754432559013,516332,516332,0,audited committed SRT presentation and batch ledger
uniform_h4096,33,18156,18156,0,52.807317081838846,1526.26474798657,4030,9.911238428205252,534488,534488,0,audited committed SRT presentation and batch ledger
uniform_h4096,34,17512,17512,0,51.58216171711683,1577.8469097036868,4100,9.791341437026858,552000,552000,0,audited committed SRT presentation and batch ledger
uniform_h4096,35,18636,18636,0,52.897971296682954,1630.7448810003698,4241,10.47507001273334,570636,570636,0,audited committed SRT presentation and batch ledger
uniform_h4096,36,18860,18860,0,53.17782110720873,1683.9227021075785,4395,10.46034100651741,589496,589496,0,audited committed SRT presentation and batch ledger
uniform_h4096,37,18912,18912,0,53.04034001938999,1736.9630421269685,4552,10.543077444657683,608408,608408,0,audited committed SRT presentation and batch ledger
uniform_h4096,38,18684,18684,0,53.8796949274838,1790.8427370544523,4695,10.776397693902254,627092,627092,0,audited committed SRT presentation and batch ledger
uniform_h4096,39,18220,18220,0,55.80323954299092,1846.6459765974432,4809,11.26445946097374,645312,645312,0,audited committed SRT presentation and batch ledger
uniform_h4096,40,18600,18600,0,53.526618694886565,1900.1725952923298,4947,11.483986282721162,663912,663912,0,audited committed SRT presentation and batch ledger
uniform_h4096,41,17572,17572,0,50.60464250296354,1950.7772377952933,5021,11.73907065950334,681484,681484,0,audited committed SRT presentation and batch ledger
uniform_h4096,42,18576,18576,0,52.73471225053072,2003.511950045824,5157,12.101745640859008,700060,700060,0,audited committed SRT presentation and batch ledger
uniform_h4096,43,17912,17912,0,53.45490762963891,2056.966857675463,5253,12.268225625157356,717972,717972,0,audited committed SRT presentation and batch ledger
uniform_h4096,44,17556,17556,0,50.17727140150964,2107.1441290769726,5326,12.70143972709775,735528,735528,0,audited committed SRT presentation and batch ledger
uniform_h4096,45,18072,18072,0,53.932072047144175,2161.076201124117,5431,13.722240706905723,753600,753600,0,audited committed SRT presentation and batch ledger
uniform_h4096,46,18420,18420,0,55.91748708114028,2216.993688205257,5558,14.00470638461411,772020,772020,0,audited committed SRT presentation and batch ledger
uniform_h4096,47,18188,18188,0,51.973109893500805,2268.966798098758,5671,14.111109543591738,790208,790208,0,audited committed SRT presentation and batch ledger
uniform_h4096,48,18216,18216,0,52.76348314061761,2321.7302812393755,5786,14.238586543127894,808424,808424,0,audited committed SRT presentation and batch ledger
uniform_h4096,49,18056,18056,0,53.63400431908667,2375.364285558462,5890,14.19073454849422,826480,826480,0,audited committed SRT presentation and batch ledger
