condition,image_id,image,arrival_stage,stage,exposure,kind,step,presentations,clock,confidence,quality,previous_quality,step_gap,presentation_gap,stage_gap,clock_gap,due_before,lateness,ease_before,ease_after,successes_before,successes_after,interval_before,interval_after,due_after,stage_position
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,13,46,historical,7320,164131,7323,0.9929323196411133,5.0,5.0,2601.0,51662.0,3.0,2601,7323,0,1.86,1.96,11.0,12.0,2601,5098,12421,12.60897435897436
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,1,introduction,9252,206220,9255,0.14883868396282196,0.0,,,,,,,,2.5,1.7,0.0,0.0,0,8,9263,15.005681818181818
srt_h4096_strict_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,1,introduction,9253,206284,9256,0.00514055835083127,0.0,,,,,,,,2.5,1.7,0.0,0.0,0,8,9264,15.007102272727273
srt_h4096_strict_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,2,current_review,9262,206813,9265,0.9852917194366455,5.0,0.0,9.0,529.0,0.0,9,9264,1,1.7,1.8,0.0,1.0,8,8,9273,15.019886363636363
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,2,current_review,9266,207069,9269,1.0,5.0,0.0,14.0,849.0,0.0,14,9263,6,1.7,1.8,0.0,1.0,8,8,9277,15.025568181818182
srt_h4096_strict_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,3,current_review,9270,207325,9273,0.992774486541748,5.0,5.0,8.0,512.0,0.0,8,9273,0,1.8,1.9,1.0,2.0,8,48,9321,15.03125
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,3,current_review,9276,207709,9279,0.5743723511695862,2.0,5.0,10.0,640.0,0.0,10,9277,2,1.8,1.48,1.0,0.0,8,8,9287,15.039772727272727
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,4,current_review,9285,208285,9288,1.0,5.0,2.0,9.0,576.0,0.0,9,9287,1,1.48,1.58,0.0,1.0,8,8,9296,15.052556818181818
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,5,current_review,9293,208702,9296,0.9995755553245544,5.0,5.0,8.0,417.0,0.0,8,9296,0,1.58,1.68,1.0,2.0,8,48,9344,15.063920454545455
srt_h4096_strict_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,4,current_review,9318,209769,9321,0.9999911785125732,5.0,5.0,48.0,2444.0,0.0,48,9321,0,1.9,2.0,2.0,3.0,48,96,9417,15.099431818181818
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,6,current_review,9341,210994,9344,1.0,5.0,5.0,48.0,2292.0,0.0,48,9344,0,1.68,1.78,2.0,3.0,48,86,9430,15.132102272727273
srt_h4096_strict_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,5,current_review,9414,213121,9417,0.9957098960876465,5.0,5.0,96.0,3352.0,0.0,96,9417,0,2.0,2.1,3.0,4.0,96,202,9619,15.235795454545455
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,7,current_review,9427,213726,9430,1.0,5.0,5.0,86.0,2732.0,0.0,86,9430,0,1.78,1.88,3.0,4.0,86,162,9592,15.254261363636363
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,8,current_review,9589,217542,9592,1.0,5.0,5.0,162.0,3816.0,0.0,162,9592,0,1.88,1.98,4.0,5.0,162,321,9913,15.484375
srt_h4096_strict_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,16,6,current_review,9616,218100,9619,0.9999885559082031,5.0,5.0,202.0,4979.0,0.0,202,9619,0,2.1,2.2,4.0,5.0,202,445,10064,15.522727272727273
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,16,9,current_review,9910,223801,9913,1.0,5.0,5.0,321.0,6259.0,0.0,321,9913,0,1.98,2.08,5.0,6.0,321,668,10581,15.940340909090908
srt_h4096_strict_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,17,7,historical,10061,230088,10064,0.9549828171730042,5.0,5.0,445.0,11988.0,1.0,445,10064,0,2.2,2.3,5.0,6.0,445,1024,11088,16.175806451612903
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,18,10,historical,10580,243327,10583,0.9999995231628418,5.0,5.0,670.0,19526.0,2.0,670,10581,2,2.08,2.18,6.0,7.0,668,1457,12040,17.01223241590214
srt_h4096_strict_rho80_unit8,17b5eda6ec97c8c626cc77506b631234783cbfeaa50aac8c22fcc69e6eb2d4e7,2202,1,18,33,historical,11077,257865,11080,0.9441250562667847,4.0,5.0,4150.0,100654.0,5.0,4150,11080,0,2.2,2.2,9.0,10.0,4150,9130,20210,17.77217125382263
srt_h4096_strict_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,18,8,historical,11085,258051,11088,0.9999873638153076,5.0,5.0,1024.0,27963.0,1.0,1024,11088,0,2.3,2.4,6.0,7.0,1024,2458,13546,17.78440366972477
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,20,11,historical,12037,285391,12040,0.9954758882522583,5.0,5.0,1457.0,42064.0,2.0,1457,12040,0,2.18,2.28,7.0,8.0,1457,3322,15362,19.24108658743633
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,20,47,historical,12418,295534,12421,0.08113270252943039,0.0,5.0,5098.0,131403.0,7.0,5098,12421,0,1.96,1.3,12.0,0.0,5098,8,12429,19.887945670628184
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,20,48,historical,12426,295759,12429,0.06945356726646423,0.0,0.0,8.0,225.0,0.0,8,12429,0,1.3,1.3,0.0,0.0,8,8,12437,19.901528013582343
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,20,49,historical,12434,295975,12437,0.7188926339149475,3.0,0.0,8.0,216.0,0.0,8,12437,0,1.3,1.3,0.0,1.0,8,8,12445,19.915110356536502
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,20,50,historical,12442,296160,12445,0.9958909153938293,5.0,3.0,8.0,185.0,0.0,8,12445,0,1.3,1.4,1.0,2.0,8,48,12493,19.92869269949066
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,51,historical,12496,297747,12499,0.7823111414909363,3.0,5.0,54.0,1587.0,1.0,54,12493,6,1.4,1.3,2.0,3.0,48,63,12562,20.023575638506877
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,52,historical,12559,301518,12562,0.021435962989926338,0.0,3.0,63.0,3771.0,0.0,63,12562,0,1.3,1.3,3.0,0.0,63,8,12570,20.147347740667975
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,53,historical,12567,301903,12570,0.9856378436088562,5.0,0.0,8.0,385.0,0.0,8,12570,0,1.3,1.4,0.0,1.0,8,8,12578,20.163064833005894
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,54,historical,12575,302372,12578,0.9904398918151855,5.0,5.0,8.0,469.0,0.0,8,12578,0,1.4,1.5,1.0,2.0,8,48,12626,20.178781925343813
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,55,historical,12623,304434,12626,0.9014565944671631,4.0,5.0,48.0,2062.0,0.0,48,12626,0,1.5,1.5,2.0,3.0,48,72,12698,20.273084479371317
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,56,historical,12695,307238,12698,0.04005405306816101,0.0,4.0,72.0,2804.0,0.0,72,12698,0,1.5,1.3,3.0,0.0,72,8,12706,20.414538310412574
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,57,historical,12703,307477,12706,0.013495191931724548,0.0,0.0,8.0,239.0,0.0,8,12706,0,1.3,1.3,0.0,0.0,8,8,12714,20.43025540275049
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,58,historical,12711,307778,12714,0.9992918372154236,5.0,0.0,8.0,301.0,0.0,8,12714,0,1.3,1.4,0.0,1.0,8,8,12722,20.44597249508841
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,59,historical,12719,308059,12722,0.9998704791069031,5.0,5.0,8.0,281.0,0.0,8,12722,0,1.4,1.5,1.0,2.0,8,48,12770,20.461689587426328
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,60,historical,12767,309456,12770,0.9267030954360962,4.0,5.0,48.0,1397.0,0.0,48,12770,0,1.5,1.5,2.0,3.0,48,72,12842,20.55599214145383
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,61,historical,12839,311583,12842,0.9711441397666931,5.0,4.0,72.0,2127.0,0.0,72,12842,0,1.5,1.6,3.0,4.0,72,116,12958,20.69744597249509
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,21,62,historical,12955,314841,12958,0.9725055694580078,5.0,5.0,116.0,3258.0,0.0,116,12958,0,1.6,1.7,4.0,5.0,116,198,13156,20.925343811394892
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,22,63,historical,13153,324374,13156,0.9947589039802551,5.0,5.0,198.0,9533.0,1.0,198,13156,0,1.7,1.8,5.0,6.0,198,357,13513,21.358744394618835
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,23,64,historical,13510,338544,13513,0.979871392250061,5.0,5.0,357.0,14170.0,1.0,357,13513,0,1.8,1.9,6.0,7.0,357,679,14192,22.189333333333334
srt_h4096_strict_rho80_unit8,06b7f584df5abf3344a49415149f911ecdf95d43ecbd01d61125232c58cc684d,621,16,23,9,historical,13543,340621,13546,0.9992074370384216,5.0,5.0,2458.0,82570.0,5.0,2458,13546,0,2.4,2.5,7.0,8.0,2458,6145,19691,22.277333333333335
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,24,65,historical,14189,369765,14192,0.9750964641571045,5.0,5.0,679.0,31221.0,1.0,679,14192,0,1.9,2.0,7.0,8.0,679,1358,15550,23.9765625
srt_h4096_strict_rho80_unit8,9d69c722c9b25f6dcb19b7ae61386d9cf7ae5cd29d45c6b238050ad7c7421850,14792,16,28,12,historical,15361,429096,15364,0.9993398189544678,5.0,5.0,3324.0,143705.0,8.0,3324,15362,2,2.28,2.38,8.0,9.0,3322,7907,23271,27.256410256410255
srt_h4096_strict_rho80_unit8,fd8d35f3e0c95e260870c86a4f23a1f41c9f064254047eba43f7d58e05fe2ada,23781,1,28,66,historical,15547,439995,15550,0.998296320438385,5.0,5.0,1358.0,70230.0,4.0,1358,15550,0,2.0,2.1,8.0,9.0,1358,2852,18402,27.852564102564102
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,1,introduction,16217,480228,16220,0.0031854286789894104,0.0,,,,,,,,2.5,1.7,0.0,0.0,0,8,16228,30.01048951048951
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,1,introduction,16221,480484,16224,0.0007771821692585945,0.0,,,,,,,,2.5,1.7,0.0,0.0,0,8,16232,30.024475524475523
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,2,current_review,16241,481710,16244,0.002782638883218169,0.0,0.0,20.0,1226.0,0.0,20,16232,12,1.7,1.3,0.0,0.0,8,8,16252,30.094405594405593
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,2,current_review,16244,481902,16247,0.9999991059303284,5.0,0.0,27.0,1674.0,0.0,27,16228,19,1.7,1.8,0.0,1.0,8,8,16255,30.104895104895103
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,3,current_review,16255,482606,16258,0.9982917308807373,5.0,5.0,11.0,704.0,0.0,11,16255,3,1.8,1.9,1.0,2.0,8,48,16306,30.143356643356643
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,3,current_review,16270,483566,16273,0.011481151916086674,0.0,0.0,29.0,1856.0,0.0,29,16252,21,1.3,1.3,0.0,0.0,8,8,16281,30.195804195804197
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,4,current_review,16282,484334,16285,0.0002919974795076996,0.0,0.0,12.0,768.0,0.0,12,16281,4,1.3,1.3,0.0,0.0,8,8,16293,30.237762237762237
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,5,current_review,16304,485742,16307,0.893444836139679,4.0,0.0,22.0,1408.0,0.0,22,16293,14,1.3,1.3,0.0,1.0,8,8,16315,30.314685314685313
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,4,current_review,16309,486062,16312,0.999994158744812,5.0,5.0,54.0,3456.0,0.0,54,16306,6,1.9,2.0,2.0,3.0,48,96,16408,30.332167832167833
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,6,current_review,16316,486510,16319,0.020751792937517166,0.0,4.0,12.0,768.0,0.0,12,16315,4,1.3,1.3,1.0,0.0,8,8,16327,30.356643356643357
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,7,current_review,16324,487022,16327,0.010555277578532696,0.0,0.0,8.0,512.0,0.0,8,16327,0,1.3,1.3,0.0,0.0,8,8,16335,30.384615384615383
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,8,current_review,16332,487534,16335,0.45631474256515503,2.0,0.0,8.0,512.0,0.0,8,16335,0,1.3,1.3,0.0,0.0,8,8,16343,30.412587412587413
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,9,current_review,16341,488110,16344,0.0478619784116745,0.0,2.0,9.0,576.0,0.0,9,16343,1,1.3,1.3,0.0,0.0,8,8,16352,30.444055944055943
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,10,current_review,16349,488622,16352,0.3611134886741638,1.0,0.0,8.0,512.0,0.0,8,16352,0,1.3,1.3,0.0,0.0,8,8,16360,30.472027972027973
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,11,current_review,16357,489134,16360,0.7677882313728333,3.0,1.0,8.0,512.0,0.0,8,16360,0,1.3,1.3,0.0,1.0,8,8,16368,30.5
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,12,current_review,16365,489646,16368,0.8348351120948792,3.0,3.0,8.0,512.0,0.0,8,16368,0,1.3,1.3,1.0,2.0,8,48,16416,30.527972027972027
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,5,current_review,16405,492206,16408,0.20468196272850037,1.0,5.0,96.0,6144.0,0.0,96,16408,0,2.0,1.46,3.0,0.0,96,8,16416,30.667832167832167
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,13,current_review,16413,492718,16416,0.14872288703918457,0.0,3.0,48.0,3072.0,0.0,48,16416,0,1.3,1.3,2.0,0.0,48,8,16424,30.695804195804197
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,6,current_review,16413,492718,16416,0.9999996423721313,5.0,1.0,8.0,512.0,0.0,8,16416,0,1.46,1.56,0.0,1.0,8,8,16424,30.695804195804197
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,7,current_review,16421,493230,16424,0.9999998807907104,5.0,5.0,8.0,512.0,0.0,8,16424,0,1.56,1.66,1.0,2.0,8,48,16472,30.723776223776223
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,14,current_review,16421,493230,16424,0.8157386779785156,3.0,0.0,8.0,512.0,0.0,8,16424,0,1.3,1.3,0.0,1.0,8,8,16432,30.723776223776223
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,15,current_review,16429,493742,16432,0.4837200343608856,2.0,3.0,8.0,512.0,0.0,8,16432,0,1.3,1.3,1.0,0.0,8,8,16440,30.751748251748253
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,16,current_review,16437,494254,16440,0.9185563921928406,4.0,2.0,8.0,512.0,0.0,8,16440,0,1.3,1.3,0.0,1.0,8,8,16448,30.77972027972028
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,17,current_review,16445,494766,16448,0.9102011322975159,4.0,4.0,8.0,512.0,0.0,8,16448,0,1.3,1.3,1.0,2.0,8,48,16496,30.807692307692307
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,31,8,current_review,16469,496302,16472,1.0,5.0,5.0,48.0,3072.0,0.0,48,16472,0,1.66,1.76,2.0,3.0,48,85,16557,30.89160839160839
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,31,18,current_review,16493,497838,16496,0.6655668020248413,2.0,4.0,48.0,3072.0,0.0,48,16496,0,1.3,1.3,2.0,0.0,48,8,16504,30.975524475524477
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,32,19,historical,16515,499172,16518,0.4708840548992157,2.0,2.0,22.0,1334.0,1.0,22,16504,14,1.3,1.3,0.0,0.0,8,8,16526,31.053003533568905
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,32,20,historical,16535,500452,16538,0.8557296991348267,4.0,2.0,20.0,1280.0,0.0,20,16526,12,1.3,1.3,0.0,1.0,8,8,16546,31.12367491166078
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,32,21,historical,16545,501092,16548,0.9472916722297668,4.0,4.0,10.0,640.0,0.0,10,16546,2,1.3,1.3,1.0,2.0,8,48,16596,31.159010600706715
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,32,9,historical,16559,501988,16562,0.9998167157173157,5.0,5.0,90.0,5686.0,1.0,90,16557,5,1.76,1.86,3.0,4.0,85,159,16721,31.208480565371026
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,32,22,historical,16615,505572,16618,0.018344473093748093,0.0,4.0,70.0,4480.0,0.0,70,16596,22,1.3,1.3,2.0,0.0,48,8,16626,31.406360424028268
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,32,23,historical,16625,506212,16628,0.9473823308944702,4.0,0.0,10.0,640.0,0.0,10,16626,2,1.3,1.3,0.0,1.0,8,8,16636,31.441696113074205
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,32,24,historical,16644,507428,16647,0.9928886294364929,5.0,4.0,19.0,1216.0,0.0,19,16636,11,1.3,1.4,1.0,2.0,8,48,16695,31.508833922261484
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,32,25,historical,16694,510628,16697,0.9699676036834717,5.0,5.0,50.0,3200.0,0.0,50,16695,2,1.4,1.5,2.0,3.0,48,72,16769,31.685512367491167
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,32,10,historical,16742,513700,16745,0.9999988079071045,5.0,5.0,183.0,11712.0,0.0,183,16721,24,1.86,1.96,4.0,5.0,159,312,17057,31.85512367491166
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,32,26,historical,16779,516068,16782,0.8898259997367859,4.0,5.0,85.0,5440.0,0.0,85,16769,13,1.5,1.5,3.0,4.0,72,108,16890,31.985865724381625
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,33,27,historical,16891,523175,16894,0.9061385989189148,4.0,4.0,112.0,7107.0,1.0,112,16890,4,1.5,1.5,4.0,5.0,108,162,17056,32.38028169014085
srt_h4096_strict_rho80_unit8,d00bf7b0c3d071aab64f68b34e4c8ebaae5fcd779c5f91ec2e8d77e61c494039,19556,31,33,11,historical,17054,533607,17057,0.9056466221809387,4.0,5.0,312.0,19907.0,1.0,312,17057,0,1.96,1.96,5.0,6.0,312,612,17669,32.95422535211267
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,33,28,historical,17058,533863,17061,0.46465736627578735,2.0,4.0,167.0,10688.0,0.0,167,17056,5,1.5,1.3,5.0,0.0,162,8,17069,32.96830985915493
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,34,29,historical,17099,536434,17102,0.43648967146873474,2.0,2.0,41.0,2571.0,1.0,41,17069,33,1.3,1.3,0.0,0.0,8,8,17110,33.11636363636364
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,34,30,historical,17111,537202,17114,0.17915263772010803,0.0,2.0,12.0,768.0,0.0,12,17110,4,1.3,1.3,0.0,0.0,8,8,17122,33.16
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,34,31,historical,17188,542130,17191,0.8075531721115112,3.0,0.0,77.0,4928.0,0.0,77,17122,69,1.3,1.3,0.0,1.0,8,8,17199,33.44
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,34,32,historical,17219,544114,17222,0.9795158505439758,5.0,3.0,31.0,1984.0,0.0,31,17199,23,1.3,1.4,1.0,2.0,8,48,17270,33.552727272727275
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,34,33,historical,17320,550578,17323,0.3727186620235443,1.0,5.0,101.0,6464.0,0.0,101,17270,53,1.4,1.3,2.0,0.0,48,8,17331,33.92
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,35,34,historical,17356,552819,17359,0.5845872163772583,2.0,1.0,36.0,2241.0,1.0,36,17331,28,1.3,1.3,0.0,0.0,8,8,17367,34.04794520547945
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,35,35,historical,17408,556147,17411,0.974882960319519,5.0,2.0,52.0,3328.0,0.0,52,17367,44,1.3,1.4,0.0,1.0,8,8,17419,34.226027397260275
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,35,36,historical,17416,556659,17419,0.7285294532775879,3.0,5.0,8.0,512.0,0.0,8,17419,0,1.4,1.3,1.0,2.0,8,48,17467,34.25342465753425
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,35,37,historical,17478,560627,17481,0.9623437523841858,5.0,3.0,62.0,3968.0,0.0,62,17467,14,1.3,1.4,2.0,3.0,48,68,17549,34.465753424657535
srt_h4096_strict_rho80_unit8,624fe3a5df7cab3354a330199f33c7c9705b3dcf77d2902d017a956372df4e23,9130,31,35,38,historical,17548,565107,17551,0.3802242577075958,1.0,5.0,70.0,4480.0,0.0,70,17549,2,1.4,1.3,3.0,0.0,68,8,17559,34.705479452054796
