arm,arm_label,result_source,policy,max_nodes_per_level,run_seed,training_sample_multiplier,base_parameter_count,condition,learned_permutation_count,active_node_count,input_slot_count,integrator_parameter_count,accuracy,cross_entropy,training_examples,current_examples,historical_examples,epochs,total_training_wall_seconds,state_initialization_wall_seconds,data_preparation_wall_seconds,feature_wall_seconds,optimizer_wall_seconds,total_training_forward_example_passes,feature_forward_example_passes,integrator_forward_example_passes,integrator_backward_example_passes,feature_forward_calls,integrator_forward_calls,integrator_backward_calls,excluded_diagnostic_forward_example_passes,excluded_evaluation_examples,excluded_evaluation_feature_forward_example_passes,excluded_evaluation_integrator_forward_example_passes_per_condition
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,13,3,7,17650160,0.8431490659713745,0.6132700443267822,1024,512,512,4,0.32034811191260815,0.0,0.010331176221370697,0.12134701199829578,0.18866992369294167,7168,3072,4096,4096,6,64,32,2048,3328,9984,3328
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,14,3,7,17650160,0.8390067219734192,0.6526705026626587,1024,512,512,4,0.32338435016572475,0.0,0.011631224304437637,0.1230616420507431,0.18869148381054401,7168,3072,4096,4096,6,64,32,2048,3584,10752,3584
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,15,4,7,17650160,0.8213541507720947,0.6973486542701721,1024,512,512,4,0.3517700508236885,0.0,0.012516971677541733,0.1514503676444292,0.18780271150171757,8192,4096,4096,4096,8,64,32,2048,3840,15360,3840
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,16,1,7,17650160,0.848388671875,0.6587010622024536,1024,512,512,4,0.2693156059831381,0.0,0.012032479047775269,0.06595594994723797,0.19132717698812485,5120,1024,4096,4096,2,64,32,2048,4096,4096,4096
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,full_replay_integrator_20_epochs,16,1,7,17650160,0.8720703125,0.4570556581020355,8192,8192,0,20,6.067147729918361,0.08047281578183174,0.003964731469750404,0.21238683722913265,5.770323345437646,172032,8192,163840,163840,4,1280,1280,16384,4096,4096,4096
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,17,2,7,17650160,0.8276654481887817,0.7341431379318237,1024,512,512,4,0.2903256993740797,0.0,0.013369644060730934,0.09313800185918808,0.1838180534541607,6144,2048,4096,4096,4,64,32,2048,4352,8704,4352
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,18,2,7,17650160,0.8602430820465088,0.6166379451751709,1024,512,512,4,0.29959776997566223,0.0,0.012240424752235413,0.09170328453183174,0.19565406069159508,6144,2048,4096,4096,4,64,32,2048,4608,9216,4608
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,19,3,7,17650160,0.8285362124443054,0.7197813987731934,1024,512,512,4,0.3214302435517311,0.0,0.015285788103938103,0.12118324637413025,0.18496120907366276,7168,3072,4096,4096,6,64,32,2048,4864,14592,4864
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,20,2,7,17650160,0.846875011920929,0.6245380640029907,1024,512,512,4,0.305564496666193,0.0,0.016104985028505325,0.09576925821602345,0.19369025342166424,6144,2048,4096,4096,4,64,32,2048,5120,10240,5120
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,21,3,7,17650160,0.8404017686843872,0.6696898341178894,1024,512,512,4,0.33993289433419704,0.0,0.015685558319091797,0.12217980436980724,0.202067531645298,7168,3072,4096,4096,6,64,32,2048,5376,16128,5376
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,22,3,7,17650160,0.8414417505264282,0.6522690057754517,1024,512,512,4,0.3583298586308956,0.0,0.016719995066523552,0.1282740794122219,0.21333578415215015,7168,3072,4096,4096,6,64,32,2048,5632,16896,5632
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,23,4,7,17650160,0.824558436870575,0.6722151041030884,1024,512,512,4,0.3514280002564192,0.0,0.015862876549363136,0.1493556722998619,0.18620945140719414,8192,4096,4096,4096,8,64,32,2048,5888,23552,5888
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,24,2,7,17650160,0.8463541865348816,0.6569928526878357,1024,512,512,4,0.2968544904142618,0.0,0.01948067545890808,0.09206288680434227,0.18531092815101147,6144,2048,4096,4096,4,64,32,2048,6144,12288,6144
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,25,3,7,17650160,0.8310937285423279,0.7524588704109192,1024,512,512,4,0.3244637083262205,0.0,0.018145060166716576,0.12416272051632404,0.1821559276431799,7168,3072,4096,4096,6,64,32,2048,6400,19200,6400
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,26,3,7,17650160,0.840745210647583,0.665183424949646,1024,512,512,4,0.3281189687550068,0.0,0.017240939661860466,0.1213341299444437,0.18954389914870262,7168,3072,4096,4096,6,64,32,2048,6656,19968,6656
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,full_replay_integrator_20_epochs,26,3,7,17650160,0.8659855723381042,0.8567774891853333,13312,13312,0,20,9.958359263837337,0.09714971482753754,0.015417173504829407,0.5962722115218639,9.249520163983107,306176,39936,266240,266240,21,2080,2080,26624,6656,19968,6656
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,27,4,7,17650160,0.8272569179534912,0.72907954454422,1024,512,512,4,0.35334486700594425,0.0,0.020773544907569885,0.1530005093663931,0.17957081273198128,8192,4096,4096,4096,8,64,32,2048,6912,27648,6912
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,28,3,7,17650160,0.8313336968421936,0.7216854095458984,1024,512,512,4,0.3341101408004761,0.0,0.02325780875980854,0.12351914308965206,0.18733318895101547,7168,3072,4096,4096,6,64,32,2048,7168,21504,7168
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,29,4,7,17650160,0.8356680870056152,0.6713695526123047,1024,512,512,4,0.36535340175032616,0.0,0.02122829109430313,0.15381203778088093,0.1903130728751421,8192,4096,4096,4096,8,64,32,2048,7424,29696,7424
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,30,4,7,17650160,0.825390636920929,0.7261682152748108,1024,512,512,4,0.3583918735384941,0.0,0.02150639332830906,0.15152651630342007,0.18535896390676498,8192,4096,4096,4096,8,64,32,2048,7680,30720,7680
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,31,5,7,17650160,0.8213205933570862,0.7332410216331482,1024,512,512,4,0.39237622916698456,0.0,0.021844616159796715,0.18351252935826778,0.18701908364892006,9216,5120,4096,4096,10,64,32,2048,7936,39680,7936
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,32,1,7,17650160,0.832763671875,0.737278401851654,1024,512,512,4,0.2794494666159153,0.0,0.03055165708065033,0.06293078139424324,0.18596702814102173,5120,1024,4096,4096,2,64,32,2048,8192,8192,8192
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,33,2,7,17650160,0.8445786237716675,0.7221999168395996,1024,512,512,4,0.3091142103075981,0.0,0.02941747009754181,0.09283848106861115,0.18685825914144516,6144,2048,4096,4096,4,64,32,2048,8448,16896,8448
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,34,2,7,17650160,0.8559283018112183,0.6432586312294006,1024,512,512,4,0.3146084398031235,0.0,0.024986449629068375,0.09344513714313507,0.19617685303092003,6144,2048,4096,4096,4,64,32,2048,8704,17408,8704
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,35,3,7,17650160,0.8319196701049805,0.7027187347412109,1024,512,512,4,0.34620138444006443,0.0,0.025800660252571106,0.12329303100705147,0.19710769318044186,7168,3072,4096,4096,6,64,32,2048,8960,26880,8960
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,36,2,7,17650160,0.8518880009651184,0.6686487793922424,1024,512,512,4,0.31087365560233593,0.0,0.03125590831041336,0.09269225597381592,0.18692549131810665,6144,2048,4096,4096,4,64,32,2048,9216,18432,9216
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,37,3,7,17650160,0.8448057174682617,0.6602436900138855,1024,512,512,4,0.35858907364308834,0.0,0.030239935964345932,0.1255140956491232,0.20283504202961922,7168,3072,4096,4096,6,64,32,2048,9472,28416,9472
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,38,3,7,17650160,0.8465254902839661,0.6859011650085449,1024,512,512,4,0.3369539398699999,0.0,0.030974313616752625,0.12175667658448219,0.18422294966876507,7168,3072,4096,4096,6,64,32,2048,9728,29184,9728
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,39,4,7,17650160,0.8294270634651184,0.7169443964958191,1024,512,512,4,0.38482174277305603,0.0,0.033677661791443825,0.15224995650351048,0.19889412447810173,8192,4096,4096,4096,8,64,32,2048,9984,39936,9984
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,40,2,7,17650160,0.8521484136581421,0.648082435131073,1024,512,512,4,0.33992038294672966,0.0,0.032860007137060165,0.09524069540202618,0.21181968040764332,6144,2048,4096,4096,4,64,32,2048,10240,20480,10240
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,41,3,7,17650160,0.8366997241973877,0.7043973207473755,1024,512,512,4,0.3582112155854702,0.0,0.03630303218960762,0.12309491634368896,0.19881326705217361,7168,3072,4096,4096,6,64,32,2048,10496,31488,10496
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,full_replay_integrator_20_epochs,41,3,7,17650160,0.8556593060493469,0.7339516878128052,20992,20992,0,20,15.870512707158923,0.08179283328354359,0.022217413410544395,1.00249682366848,14.764005636796355,482816,62976,419840,419840,33,3280,3280,41984,10496,31488,10496
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,42,3,7,17650160,0.8456101417541504,0.6622496843338013,1024,512,512,4,0.350211787968874,0.0,0.033998068422079086,0.12175534293055534,0.19445837661623955,7168,3072,4096,4096,6,64,32,2048,10752,32256,10752
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,43,4,7,17650160,0.8293967843055725,0.691460371017456,1024,512,512,4,0.3842230197042227,0.0,0.03485777601599693,0.1520229745656252,0.19734226912260056,8192,4096,4096,4096,8,64,32,2048,11008,44032,11008
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,44,3,7,17650160,0.8499644994735718,0.6517804265022278,1024,512,512,4,0.3539240024983883,0.0,0.03556271083652973,0.12223472259938717,0.1961265690624714,7168,3072,4096,4096,6,64,32,2048,11264,33792,11264
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,45,4,7,17650160,0.8418402671813965,0.6656563878059387,1024,512,512,4,0.38680609688162804,0.0,0.0388677641749382,0.1506104040890932,0.19732792861759663,8192,4096,4096,4096,8,64,32,2048,11520,46080,11520
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,46,4,7,17650160,0.8378056883811951,0.6668302416801453,1024,512,512,4,0.38438993878662586,0.0,0.03984261862933636,0.1548943817615509,0.1896529383957386,8192,4096,4096,4096,8,64,32,2048,11776,47104,11776
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,47,5,7,17650160,0.8265458941459656,0.7266690731048584,1024,512,512,4,0.4125428330153227,0.0,0.04584894888103008,0.17772229574620724,0.18897158838808537,9216,5120,4096,4096,10,64,32,2048,12032,60160,12032
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,48,2,7,17650160,0.846435546875,0.6157258749008179,1024,512,512,4,0.32140430621802807,0.0,0.0405015517026186,0.09292391873896122,0.18797883577644825,6144,2048,4096,4096,4,64,32,2048,12288,24576,12288
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,49,3,7,17650160,0.8411989808082581,0.6450012922286987,1024,512,512,4,0.3586215674877167,0.0,0.04113412834703922,0.12314857169985771,0.19433886744081974,7168,3072,4096,4096,6,64,32,2048,12544,37632,12544
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,50,3,7,17650160,0.8399999737739563,0.7277668714523315,1024,512,512,4,0.35581810399889946,0.0,0.039358675479888916,0.12743740901350975,0.1890220195055008,7168,3072,4096,4096,6,64,32,2048,12800,38400,12800
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,51,4,7,17650160,0.8349418044090271,0.6745972633361816,1024,512,512,4,0.39982672967016697,0.0,0.04284283146262169,0.15509469620883465,0.20188920199871063,8192,4096,4096,4096,8,64,32,2048,13056,52224,13056
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,52,3,7,17650160,0.83984375,0.6652266979217529,1024,512,512,4,0.36000968143343925,0.0,0.0487736277282238,0.11961977556347847,0.19161627814173698,7168,3072,4096,4096,6,64,32,2048,13312,39936,13312
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,53,4,7,17650160,0.8332104682922363,0.6703117489814758,1024,512,512,4,0.3874369394034147,0.0,0.0491561945527792,0.14962277188897133,0.1886579729616642,8192,4096,4096,4096,8,64,32,2048,13568,54272,13568
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,54,4,7,17650160,0.8383246660232544,0.6700031161308289,1024,512,512,4,0.38547002524137497,0.0,0.04969635233283043,0.1516097281128168,0.18416394479572773,8192,4096,4096,4096,8,64,32,2048,13824,55296,13824
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,55,5,7,17650160,0.8282670378684998,0.7384924292564392,1024,512,512,4,0.42297007516026497,0.0,0.05576341599225998,0.17873412184417248,0.1884725373238325,9216,5120,4096,4096,10,64,32,2048,14080,70400,14080
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,56,3,7,17650160,0.8506556749343872,0.6427636742591858,1024,512,512,4,0.36488054506480694,0.0,0.0495117399841547,0.12480002827942371,0.19056877680122852,7168,3072,4096,4096,6,64,32,2048,14336,43008,14336
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,57,4,7,17650160,0.8297011852264404,0.7063202857971191,1024,512,512,4,0.39991614408791065,0.0,0.050006842240691185,0.1534553375095129,0.19645396433770657,8192,4096,4096,4096,8,64,32,2048,14592,58368,14592
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,58,4,7,17650160,0.8360722064971924,0.6698590517044067,1024,512,512,4,0.4018372818827629,0.0,0.05789294093847275,0.15039625205099583,0.19354808889329433,8192,4096,4096,4096,8,64,32,2048,14848,59392,14848
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,59,5,7,17650160,0.8279263973236084,0.717635989189148,1024,512,512,4,0.43462251871824265,0.0,0.06107614189386368,0.1805041953921318,0.19304218143224716,9216,5120,4096,4096,10,64,32,2048,15104,75520,15104
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,60,4,7,17650160,0.8326823115348816,0.708379864692688,1024,512,512,4,0.40793746896088123,0.0,0.06167564168572426,0.15128133445978165,0.19498049281537533,8192,4096,4096,4096,8,64,32,2048,15360,61440,15360
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,61,5,7,17650160,0.8295978307723999,0.6859818696975708,1024,512,512,4,0.43088024482131004,0.0,0.06069755740463734,0.18188349902629852,0.18829918839037418,9216,5120,4096,4096,10,64,32,2048,15616,78080,15616
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,62,5,7,17650160,0.8211945295333862,0.7656510472297668,1024,512,512,4,0.43501068092882633,0.0,0.06199278682470322,0.17929259687662125,0.19372529722750187,9216,5120,4096,4096,10,64,32,2048,15872,79360,15872
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,63,6,7,17650160,0.8146701455116272,0.7375198006629944,1024,512,512,4,0.47957983799278736,0.0,0.06910477764904499,0.2117067277431488,0.19876833260059357,10240,6144,4096,4096,12,64,32,2048,16128,96768,16128
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,64,1,7,17650160,0.84564208984375,0.7027373313903809,1024,512,512,4,0.3423924446105957,0.0,0.06781950779259205,0.06278157606720924,0.2117913607507944,5120,1024,4096,4096,2,64,32,2048,16384,16384,16384
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,65,2,7,17650160,0.8348557949066162,0.7379223704338074,1024,512,512,4,0.3434994239360094,0.0,0.06389372423291206,0.09058562479913235,0.189020074903965,6144,2048,4096,4096,4,64,32,2048,16640,33280,16640
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,66,2,7,17650160,0.8505563735961914,0.6512622237205505,1024,512,512,4,0.34187132492661476,0.0,0.06361046433448792,0.09240601770579815,0.1858548428863287,6144,2048,4096,4096,4,64,32,2048,16896,33792,16896
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,full_replay_integrator_20_epochs,66,2,7,17650160,0.8499053120613098,0.6394311785697937,33792,33792,0,20,25.040139431133866,0.08204646222293377,0.03732353635132313,1.4417337886989117,23.479035643860698,743424,67584,675840,675840,34,5280,5280,67584,16896,33792,16896
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,67,3,7,17650160,0.8368120193481445,0.6423176527023315,1024,512,512,4,0.3763574156910181,0.0,0.06732343882322311,0.12197700515389442,0.18705697171390057,7168,3072,4096,4096,6,64,32,2048,17152,51456,17152
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,68,2,7,17650160,0.8528262972831726,0.6016414761543274,1024,512,512,4,0.3752796910703182,0.0,0.08006582781672478,0.09634816646575928,0.19886569678783417,6144,2048,4096,4096,4,64,32,2048,17408,34816,17408
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,69,3,7,17650160,0.8361073136329651,0.6657357811927795,1024,512,512,4,0.3847774285823107,0.0,0.0736012477427721,0.1227890606969595,0.18838712014257908,7168,3072,4096,4096,6,64,32,2048,17664,52992,17664
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,70,3,7,17650160,0.8391183018684387,0.6657067537307739,1024,512,512,4,0.38613589853048325,0.0,0.07446043379604816,0.12164466455578804,0.19003080017864704,7168,3072,4096,4096,6,64,32,2048,17920,53760,17920
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,71,4,7,17650160,0.8272446990013123,0.711751401424408,1024,512,512,4,0.4193991255015135,0.0,0.07281827740371227,0.15849085338413715,0.18808999471366405,8192,4096,4096,4096,8,64,32,2048,18176,72704,18176
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,72,2,7,17650160,0.8523220419883728,0.6698743104934692,1024,512,512,4,0.3512891214340925,0.0,0.07589937373995781,0.0961450170725584,0.1792447306215763,6144,2048,4096,4096,4,64,32,2048,18432,36864,18432
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,73,3,7,17650160,0.8297837972640991,0.7052384614944458,1024,512,512,4,0.423882806673646,0.0,0.08017378114163876,0.1304787639528513,0.21323026157915592,7168,3072,4096,4096,6,64,32,2048,18688,56064,18688
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,74,3,7,17650160,0.8381545543670654,0.6988142132759094,1024,512,512,4,0.3945175018161535,0.0,0.07760127447545528,0.12201063148677349,0.19490559585392475,7168,3072,4096,4096,6,64,32,2048,18944,56832,18944
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,75,4,7,17650160,0.8231250047683716,0.7150160670280457,1024,512,512,4,0.4264945909380913,0.0,0.08532889746129513,0.15546619705855846,0.1856994964182377,8192,4096,4096,4096,8,64,32,2048,19200,76800,19200
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,76,3,7,17650160,0.8396895527839661,0.6406442523002625,1024,512,512,4,0.39596050418913364,0.0,0.08268828876316547,0.12320614792406559,0.19006606750190258,7168,3072,4096,4096,6,64,32,2048,19456,58368,19456
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,77,4,7,17650160,0.8270596861839294,0.668997049331665,1024,512,512,4,0.4278986547142267,0.0,0.08234838023781776,0.1536816470324993,0.19186862744390965,8192,4096,4096,4096,8,64,32,2048,19712,78848,19712
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,78,4,7,17650160,0.8237680196762085,0.7241635322570801,1024,512,512,4,0.4142367225140333,0.0,0.08381769806146622,0.15043178014457226,0.17998724430799484,8192,4096,4096,4096,8,64,32,2048,19968,79872,19968
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,79,5,7,17650160,0.8178402185440063,0.7353062033653259,1024,512,512,4,0.4452272616326809,0.0,0.07841327413916588,0.1782666351646185,0.18854735232889652,9216,5120,4096,4096,10,64,32,2048,20224,101120,20224
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,80,2,7,17650160,0.851025402545929,0.5916078090667725,1024,512,512,4,0.3606336638331413,0.0,0.08218198269605637,0.09334788843989372,0.18510379269719124,6144,2048,4096,4096,4,64,32,2048,20480,40960,20480
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,81,3,7,17650160,0.8408564925193787,0.6303795576095581,1024,512,512,4,0.3956272453069687,0.0,0.08558467961847782,0.12069167569279671,0.18935088999569416,7168,3072,4096,4096,6,64,32,2048,20736,62208,20736
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,82,3,7,17650160,0.8455601930618286,0.6516945958137512,1024,512,512,4,0.4095465764403343,0.0,0.08730241283774376,0.12362098321318626,0.1986231803894043,7168,3072,4096,4096,6,64,32,2048,20992,62976,20992
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,83,4,7,17650160,0.8335372805595398,0.6876731514930725,1024,512,512,4,0.4313568454235792,0.0,0.09106085635721684,0.1513276044279337,0.1889683846384287,8192,4096,4096,4096,8,64,32,2048,21248,84992,21248
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,84,3,7,17650160,0.8426339030265808,0.6378332376480103,1024,512,512,4,0.3940306790173054,0.0,0.08608524315059185,0.12039512023329735,0.18755031563341618,7168,3072,4096,4096,6,64,32,2048,21504,64512,21504
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,85,4,7,17650160,0.8282169103622437,0.698673665523529,1024,512,512,4,0.4297172296792269,0.0,0.08778674341738224,0.15302293933928013,0.1889075469225645,8192,4096,4096,4096,8,64,32,2048,21760,87040,21760
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,86,4,7,17650160,0.8296239376068115,0.7133059501647949,1024,512,512,4,0.4348988216370344,0.0,0.09157098457217216,0.14868765510618687,0.19464018195867538,8192,4096,4096,4096,8,64,32,2048,22016,88064,22016
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,87,5,7,17650160,0.8263290524482727,0.6805066466331482,1024,512,512,4,0.46797346137464046,0.0,0.08797727897763252,0.18099745362997055,0.1989987287670374,9216,5120,4096,4096,10,64,32,2048,22272,111360,22272
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,88,3,7,17650160,0.84375,0.6452867984771729,1024,512,512,4,0.40622245892882347,0.0,0.09775556065142155,0.12134348228573799,0.18712341599166393,7168,3072,4096,4096,6,64,32,2048,22528,67584,22528
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,89,4,7,17650160,0.8339624404907227,0.7018292546272278,1024,512,512,4,0.4389743972569704,0.0,0.08739049918949604,0.1508383061736822,0.20074559189379215,8192,4096,4096,4096,8,64,32,2048,22784,91136,22784
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,90,4,7,17650160,0.8279513716697693,0.7328091859817505,1024,512,512,4,0.439067829400301,0.0,0.0940109882503748,0.15133138559758663,0.19372545555233955,8192,4096,4096,4096,8,64,32,2048,23040,92160,23040
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,91,5,7,17650160,0.8200549483299255,0.7382981181144714,1024,512,512,4,0.47103733010590076,0.0,0.09699330665171146,0.17901141569018364,0.19503260776400566,9216,5120,4096,4096,10,64,32,2048,23296,116480,23296
large_model_double_samples,"4× parameters, doubled samples",current_run,one_node_per_level,1,0,2,9541274,integrator_uniform_replay,92,4,7,17650160,0.8237941861152649,0.7286215424537659,1024,512,512,4,0.45658635161817074,0.0,0.10676486790180206,0.1524202562868595,0.19740122742950916,8192,4096,4096,4096,8,64,32,2048,23552,94208,23552
